,1,2,3,4,5,6,7,8,9,10,11,12,total
raw,0.29477564458258,0.074983702623601,2.32522383820014,2.22306094623797,0.676164822104398,2.23484647956992,0,0.379246322395615,0.279359384763528,0.559248558282241,0,0,9.04690969876
prop,0.0325830205449031,0.00828832221392444,0.257018574919439,0.245726001503328,0.0747398663874223,0.247028715217113,0,0.0419199853898835,0.0308789845445034,0.0618165292794835,0,0,1
