,1,2,3,4,5,6,7,8,9,10,11,12,total
raw,0.185008780348141,0.305350158074691,2.23672204327764,1.59474527218825,1.22611011401824,1.68670645796754,0.0230377029411337,0,0.59428858721505,0.674627141376135,0.28257788604783,0.237735555305355,9.04690969876
prop,0.0204499421911439,0.0337518742025847,0.247236030617638,0.1762751398311,0.135528059287062,0.186440067838715,0.0025464720781165,0,0.0656896782441086,0.0745698988759224,0.0312347415257788,0.0262780953078309,1
