,1,2,3,4,5,6,7,8,9,10,11,12,total
raw,0.931506824382625,1.13720941788634,2.26173235159416,0.679991192281577,0.431047062240858,1.77012059067409,0.123640964585634,0.328570461747672,1.37183213409746,0.0112586992695857,0,0,9.04690969876
prop,0.102964089993106,0.125701422447293,0.250000544595262,0.0751628141457827,0.0476457792322099,0.19566024748945,0.0136666517852588,0.0363185300492948,0.151635440142117,0.0012444801202259,0,0,1
