,1,2,3,4,5,6,7,8,9,10,11,12,total
raw,0.326733567632817,0.247244102431792,2.13425762975666,3.24434815333377,0.628258303600948,1.99490396309386,0,0.0390939903482933,0.163122701828424,0.194687074723953,0.0742602120094829,0,9.04690969876
prop,0.0361154889915172,0.0273291223925536,0.235910128521476,0.358613964476561,0.0694445202307103,0.220506673496176,0,0.00432125351639706,0.0180307648976293,0.0215197322850075,0.00820835119197235,0,1
