,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,total
raw,0.0352205960350394,0.0361080305054866,0.00960079006816501,0.020661179987334,0.237549172814458,0.152438485454741,0.218257386227727,0.55293235439226,0.685382008240472,1.26064278769812,1.18498067779744,3.44409206922263,3.04764766457616,2.4279725706921,1.24984609637611,0.841015110137957,0.597006108956685,0.840187569882916,0.230125124078477,0.242497964619999,0.445075077706896,0.250341658326348,0.203092589348117,0.166972205932583,0.0346674870498894,0.100764044071439,0.0725900566034765,0.085314424657682,0.0821585967767098,0.15446755828173,0.101875925219614,0,0,0,0,0,0,0,0,0,0,0,0.0862050407648873,0.0931701238896506,0.275920179051397,0.244259895169112,0.0249945176587069,0.0637561457974205,0.0468032204000706,0,0,0,0,0,0,0,0,0,0,0,0,0,19.84659249447
prop,0.001774641971656,0.00181935667372359,0.000483750047815017,0.00104104419905286,0.0119692674135698,0.00768083919177644,0.0109972221321389,0.0278603168048282,0.0345339890679695,0.0635193566880248,0.0597070090559685,0.173535687306639,0.1535602479582,0.122336999228891,0.0629753493817321,0.0423757937475814,0.0300810383003043,0.0423340969043942,0.0115951957063964,0.0122186196289145,0.0224257679413184,0.0126138357703522,0.010233121348398,0.00841314225497943,0.00174677275504846,0.00507714581732434,0.00365755767009893,0.00429869382774165,0.00413968275912362,0.00778307703575664,0.00513316959815646,0,0,0,0,0,0,0,0,0,0,0,0.00434356884129642,0.00469451488539462,0.013902647476048,0.0123073971129892,0.00125938584498429,0.00321244797136765,0.00235824968004516,0,0,0,0,0,0,0,0,0,0,0,0,0,1
