,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,total
raw,0.0280572882779542,0.234008927980234,0.2487783513223,0.175719216825637,0.319455032720298,0.315251666361224,0.162648583675839,0.506427771589953,0.319186886417134,1.37297203502305,1.91082766266811,2.85093992217473,2.83258253410697,1.96643946494001,1.38834714688705,0.679133408321759,0.531580215491133,0.624739741144864,0.59522181775376,0.318696792835713,0.26166685129968,0.305590009527022,0.126747359186342,0.056357483932391,0.0951979885681474,0.0406824727331515,0.0408237191208,0.00358231694360765,0.0266356968735296,0.219982170271504,0.39710223249092,0,0,0,0,0,0,0,0,0,0.0338626293788896,0.0260268941500464,0.11882794370538,0.120111043634865,0.0924316677919629,0.277975943772861,0.0682060758766383,0.153767528694542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.84659249447
prop,0.00141370808544449,0.0117908869265814,0.0125350662282011,0.00885387337270108,0.0160962156505864,0.0158844228020031,0.00819529013462431,0.0255171144230962,0.0160827047013774,0.0691792324251939,0.0962798859905314,0.143648836593441,0.142723872367321,0.0990819691333882,0.0699539302413699,0.0342191440929213,0.0267844576160493,0.0314784384936074,0.0299911341415213,0.0160580106093534,0.0131844724162392,0.0153976058919016,0.00638635368875834,0.00283965541934185,0.00479669185502111,0.00204984673033858,0.00205696363908188,0.000180500352622538,0.00134207909397804,0.0110841279344451,0.0200085849800951,0,0,0,0,0,0,0,0,0,0.00170621880750184,0.00131140366575766,0.00598732219339364,0.00605197308647981,0.00465730667960849,0.0140062302307217,0.00343666429870231,0.00774780500669762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
