,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,total
raw,1.06586791299444,1.72161930611504,3.22075973328808,6.33094848435241,5.1089305168586,3.76874020780413,2.61262623934576,1.3351863283848,0.559979634832509,0.655625059376621,0.876098746539566,0.542059936886629,0.255080406141088,0.450466239880462,0.275719636252601,0.272759214499933,0.0661649254234026,0.133030893600419,0.133935420236826,0.348774064721659,0.659679479128781,0.980920124459081,0.431155633953404,0.279653643326135,0.0307691720188983,0.173266087317718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.615664850639
prop,0.032679631639444,0.0527850440577885,0.0987488603417194,0.194107601771864,0.156640391672363,0.115550004118046,0.0801034181369623,0.0409369649369155,0.0171690393986109,0.0201015390113618,0.0268612873768355,0.0166196194181217,0.00782079431185013,0.0138113462332698,0.00845359545835533,0.00836282859015792,0.00202862415119851,0.00407874235308782,0.00410647524280659,0.0106934525578075,0.0202258479828553,0.0300751227654298,0.013219280855621,0.00857421256340436,0.000943386319420543,0.00531235797618038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
