,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,total
raw,1.99457197582739,1.34827582444428,3.38699388202551,5.46837884665697,5.59549596462278,3.36857510663715,2.37441943102119,1.53478443166548,0.551508050702895,0.760609079906383,0.916508563365176,0.332000422371295,0.134006453250829,0.0777713722654174,0.400984702973162,0.193786737810034,0.345972337346283,0.149282363069607,0.269663012398944,0.191182307632383,0.59437820032441,1.22481055012373,0.435148662913477,0.145061504711016,0.203179660328581,0.248855710769532,0.0436118925751128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.615664850639
prop,0.0611538040067982,0.0413382903772959,0.103845618279928,0.167661118413468,0.171558543731883,0.103280896528196,0.0727999702564599,0.0470566655223466,0.0169092996640873,0.023320361040915,0.0281002569643225,0.0101791707724391,0.00410865312310823,0.00238447913361771,0.0122942366745992,0.005941523458052,0.0106075512772969,0.00457701425843179,0.00826789868101249,0.00586167133210034,0.0182237033353856,0.0375528310010745,0.0133417075784353,0.00444760226030387,0.00622951153254201,0.00762994444262131,0.00133714559475731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
