,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,total
raw,1.20387197576856,1.58597097343322,3.89074390014412,5.25202208202938,6.04497969795938,4.13443505407251,2.04556377056918,1.09917905048162,1.1696899561124,0.79634524690424,0.312962513938941,0.367991824609857,0.338353541310965,0.151636617319006,0.268951467307664,0.230552672741407,0.315713269935941,0.151302634265543,0.063949863093867,0.129351885056388,0.518429134335789,0.911511943723364,0.297065246325957,0.859243538453701,0,0.137821780606904,0.0121774072390997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.615664850639
prop,0.0369108519259564,0.0486260507242778,0.119290651224235,0.161027595361941,0.185339766202587,0.126762249765744,0.0627172182427274,0.0337009549097107,0.0358628273091753,0.0244160359922462,0.0095954663310446,0.0112826712653275,0.0103739581228968,0.00464919596192243,0.0082460826274524,0.00706877121153917,0.00967980482328742,0.00463895600345485,0.00196071008782806,0.00396594353200358,0.0158950963198174,0.0279470600368738,0.00910805429496363,0.0263445047767244,0,0.0042256314944996,0.000373360693239438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
