,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,total
raw,1.4597572203834,1.54485784171978,3.04673030015927,9.12875364000423,3.88047471959858,2.58110488733242,2.20527750251779,0.967262581117304,0.753555504658708,0.961179463961509,0.533882005704239,0.27420012342955,0.363846466335656,0.369449565742826,0.615936144775476,0.28337304893512,0.0615325502731997,0.310512042202281,0.475951040827577,0.258645948083543,0.585389017098396,0.52545603861881,0.160143434796209,0.737931585637832,0.000989451004669856,0.0779480386227961,0.0821712384363844,0.0435056457614503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.615664850639
prop,0.0447563226771017,0.0473655174222062,0.0934130980960082,0.279888626578936,0.118975796978811,0.0791369698932216,0.0676140594593638,0.0296563809306605,0.0231040976202558,0.0294698718656559,0.0163688831164139,0.00840700702209287,0.0111555741083882,0.0113273657745348,0.0188846723682043,0.00868824996310226,0.0018865950013585,0.00952033458843313,0.0145927131336172,0.00793011423400359,0.0179480939536,0.0161105420056619,0.00491001595489696,0.0226250664831496,3.03366805245569e-05,0.00238989574426133,0.00251937953166619,0.00133388805534645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
