,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,total
raw,1.97340911545156,1.42991885964235,4.49046293998292,6.19008909812528,4.40809263957109,3.64636269069415,2.42880563309631,1.29436125814431,0.469093212413945,0.707914959950885,0.713991507516081,0.18859258141385,0.166171814015894,0.342154267806959,0.31852473619118,0.114058145959718,0.0926436750692329,0.064922712174211,0.0876441121510496,0.464389728016294,0.72197318919653,0.719526776004166,0.395633553080662,0.520497344183894,0.0231392962838642,0.10529875300261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.615664850639
prop,0.0605049482967353,0.043841475137501,0.137678105307577,0.189788836942995,0.135152622513066,0.111797895501821,0.0744674574079309,0.0396852636324215,0.0143824513331898,0.0217047533199991,0.0218910609606075,0.00578227003121032,0.00509484674854445,0.0104904888302547,0.00976600469896413,0.00349703574898866,0.00284046563188234,0.00199053775146144,0.00268717846324486,0.0142382419657221,0.0221357802302284,0.0220607729230474,0.0121301698092753,0.0159585078693773,0.00070945346016489,0.00322847176302609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
