,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,total
raw,2.47658253323171,1.66003482627119,3.02377642134425,6.49994022458401,4.36662241869737,3.80685138141344,2.0876052456646,0.903779619531092,0.81822816819599,0.95035082064149,0.478959813242975,0.349628985634685,0.366035005768021,0.446430676235899,0.281336806226053,0.422755193183445,0.171088834370614,0.1676924765109,0.257637957146108,0.175606759041967,0.853018028784582,1.15814839139818,0.310108493824581,0.212599926899203,0,0.0449980398966573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.615664850639
prop,0.0759323026089775,0.0508968568898777,0.0927093295565616,0.199288907779437,0.133881140816659,0.116718497042652,0.0640062146586504,0.027709986096248,0.0250869688520226,0.0291378644278309,0.0146849624386421,0.0107196645303962,0.0112226749767098,0.0136876153921833,0.00862581852966708,0.0129617223846094,0.00524560315278264,0.00514147043388002,0.00789920911702832,0.00538412323790255,0.0261536299410395,0.0355089616201856,0.00950796174919933,0.00651833797878376,0,0.00137964502955014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
