,1,2,3,4,5,6,total
raw,0.063559481982531,1.07385010217106,5.21457085434553,0.0768041192787574,0.745275482287584,1.40394911681054,8.578009156876
prop,0.00740958430098932,0.12518640194156,0.607899893667706,0.00895360658564842,0.0868821038376,0.163668409666496,1
