,1,2,3,4,5,6,total
raw,2.80241691581326,1.45540180902974,4.03512501606078,0.0318600019448865,0.253205414027338,0,8.578009156876
prop,0.326697822835371,0.169666618723892,0.470403440036699,0.00371414874503229,0.0295179696590055,0,1
