,1,2,3,4,5,6,total
raw,0.0701939574579092,1.16537581484018,7.19985349729945,0.0666203363414578,0.0759655509369979,0,8.578009156876
prop,0.00818301265179262,0.135856210168071,0.83933851848691,0.00776641002860855,0.00885584866461761,0,1
