,1,2,3,4,5,6,total
raw,0.368423845893586,1.25160090725225,6.86323337983091,0.0916579953007163,0.00309302859854136,0,8.578009156876
prop,0.0429498079514479,0.145908087105384,0.800096299073014,0.0106852293608529,0.000360576509301349,0,1
