,1,2,3,4,5,6,total
raw,0.788877541379123,1.08434197912653,5.84647189377791,0.134447155149516,0.39694788111511,0.326922706327808,8.578009156876
prop,0.0919651083313161,0.126409515226192,0.681565126226459,0.0156734683643635,0.0462750591490011,0.0381117227026684,1
