,1,2,3,4,5,6,total
raw,1.51502199180596,1.07011551395676,5.8136913818243,0.035653904152026,0.132813965433801,0.0107123997031501,8.578009156876
prop,0.176616970686204,0.124751034230241,0.67774366703306,0.00415643111355814,0.0154830757352758,0.00124882120166113,1
