,1,2,3,4,5,6,total
raw,0.163728835081573,1.32911555442783,6.68411598828707,0.0754876305363688,0.263896974628981,0.0616641739141847,8.578009156876
prop,0.0190870436353324,0.154944525019821,0.779215301131869,0.00880013405859552,0.0307643614972648,0.00718863465711687,1
