,1,2,3,4,5,6,total
raw,0.296371439706543,2.18840879297236,5.57988184060895,0,0.343500389482988,0.169846694105156,8.578009156876
prop,0.0345501426131,0.255118495789686,0.650486813264381,0,0.0400443020287106,0.0198002463041217,1
