,1,2,3,4,5,6,total
raw,0.173205194215026,1.85526945343848,6.19805015644355,0,0.24101718120826,0.110467171570682,8.578009156876
prop,0.0201917707299469,0.216282055603931,0.72255112382053,0,0.0280971000147586,0.0128779498308338,1
