,1,2,3,4,5,6,total
raw,0.759846955097299,1.52188969857947,5.42880604021351,0.128471015904249,0.570745227462169,0.1682502196193,8.578009156876
prop,0.0885808048465672,0.177417588480837,0.632874824557848,0.0149767869857388,0.0665358612965188,0.0196141338324911,1
