,1,2,3,4,5,6,total
raw,1.57272326459279,1.74482587373561,4.20842426737631,0.230992894642525,0.415672889176636,0.405369967352124,8.578009156876
prop,0.183343621559569,0.203406856046194,0.490606175676893,0.0269284970927507,0.0484579675277497,0.0472568820968425,1
