,1,2,3,4,5,6,total
raw,0.917088827799933,1.3734162934473,6.04955912931115,0.0720539726900465,0.146077681653102,0.019813251974466,8.578009156876
prop,0.106911616789871,0.160108979639686,0.705240460656528,0.00839984795682914,0.017029322186723,0.00230977277036175,1
