,1,2,3,4,5,6,total
raw,0.255025283791224,2.09394420587483,5.90042972624285,0,0.278872361519341,0.0497375794477513,8.578009156876
prop,0.0297301249191136,0.244106081910202,0.687855377434886,0,0.0325101496651821,0.00579826607061645,1
