,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,total
raw,0.135884043380134,0.230096841544792,0.152940487301969,0.309158156252632,0.499828520577729,1.56721871629269,1.6587642025508,3.65871087952467,5.30963248205429,4.5260135301241,3.57975328152525,3.83266261750788,2.80101655088102,3.47521822436012,3.92903195607014,3.0459949630539,2.14696614132847,1.42198971232826,0,0,0.195146385627899,0.360313705860171,0.115025769893759,0.0582276471367473,0.50543574360625,1.23373964275072,0.0233266738975968,0,0,0,0,0,0,0,0,0,44.772096875432
prop,0.00303501629057491,0.0051392911568333,0.00341597776238826,0.00690515249068619,0.0111638398792977,0.0350043626648337,0.0370490622131442,0.0817185509471265,0.118592446023404,0.101090050410565,0.0799550061612053,0.0856038221343838,0.0625616566200642,0.0776201801320388,0.0877562640633465,0.0680333327145405,0.0479532184365166,0.0317606235036213,0,0,0.00435866084563448,0.00804772907694408,0.00256913966334416,0.00130053428810253,0.0112890791113159,0.0275559942207601,0.000521009189328297,0,0,0,0,0,0,0,0,0,1
