,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,total
raw,0.104139963926085,0.206368965266127,0.404132385802917,0.394581885822892,0.349317917157526,1.00493613301624,1.41900125005839,3.62384442199868,6.13923692674341,3.92982625694902,3.48742266034287,3.1884318622184,3.13797694258996,4.00594694057098,4.77627292918529,3.38347843463302,1.84731256131564,0.666951267585573,0,0.0520683615317297,0.349370839221814,0.277132496393412,0.0602137311662075,0.0205514523517863,0.210637444851437,1.57181026846268,0.138352794006191,0.0227797822637149,0,0,0,0,0,0,0,0,44.772096875432
prop,0.00232600148739584,0.00460932097597084,0.00902643418572334,0.00881312052282753,0.00780213439923134,0.0224455900694632,0.0316938751831623,0.0809397967685362,0.137121943245687,0.0877740050434282,0.0778927703575246,0.071214709266119,0.0700877814885609,0.0894741863825723,0.106679679141993,0.0755711407497122,0.0412603538863805,0.0148965832322129,0,0.00116296455081382,0.00780331643152334,0.00618984849345942,0.00134489414989292,0.000459023672913199,0.00470465891819824,0.0351069165430397,0.00309015667483981,0.000508794178818436,0,0,0,0,0,0,0,0,1
