,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,total
raw,0.234617265534742,0.284757765896979,0.475000489120058,0.284829756879724,0.224473473393354,0.965341760806834,2.09415650004435,5.20742195213009,4.76866526693082,2.77202891390468,3.82750399438841,3.26470616770081,3.2557355312342,3.55854185752326,5.01986091401622,2.67520907851167,2.01071802951145,1.25208075755327,0,0.12553430803729,0.16095479917249,0.270056933714084,0.0382777196813248,0.0822282003018551,0.127731547190599,1.37529300114209,0.242684666406445,0,0,0,0,0,0.0224118294746983,0,0.0429289525674955,0.108345442662707,44.772096875432
prop,0.00524025636296441,0.00636016147935291,0.0106092973586124,0.00636176942241943,0.00501369131800772,0.0215612363095853,0.046773697150501,0.11630953910018,0.106509759419992,0.0619142078964318,0.085488602533796,0.0729183218017263,0.0727179595874755,0.0794812417971864,0.112120299569234,0.0597517039676479,0.0449100705536711,0.0279656492533038,0,0.00280385143422164,0.00359498014176798,0.00603181339630919,0.000854945878184434,0.00183659479989593,0.00285292751746657,0.0307176365888897,0.00542044450322841,0,0,0,0,0,0.000500575828222966,0,0.000958832745469468,0.00241993228425627,1
