,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,86,87,88,89,9,90,91,total
raw,0.02208185,0.82083099,0.83035935,0.97050584,1.48213946,1.96848636,2.79405575,3.50539304,3.93736675,3.97981753,3.7271279,0.02548002,4.44978214,4.58746467,4.69216675,4.56420245,4.60539076,3.94987193,3.50529394,2.78451067,2.01495442,1.62945363,0.1075324,1.38401276,1.31883714,0.80336237,0.86318328,0.68177355,0.56815838,0.47409465,0.39710565,0.49654433,0.35959223,0.20666327,0.22127753,0.17059317,0.05217833,0.05488692,0.07692973,0.04138937,0.00392231,0.00392231,0.00392231,0.00392231,0.63251966,0.0201928,0.03918049,0.03691866,0.04939179,0.02140405,0.01913324,0.03157707,0.09203572,0.06976455,0.04510561,0.8499646,0.13397107,0.17162232,0.19994629,0.11028058,0.14369002,0.14651767,0.10290907,0.07656948,0.08643154,0.05625972,0.81469036,0.09125899,0.21580082,0.19580746,0.25742867,0.06150541,0.03392528,0.04226603,0.0077069,0.02661585,0.07728029,0.88424546,0.03985238,0.0623029,0.0556393,0.05570083,0.05671066,0.10316311,0.08664483,0.01748393,0.02163283,0.0261654,1.13985253,0.06708702,0.0028666,76.71956034
prop,0.000287825554554006,0.0106991096711491,0.0108233069418031,0.0126500443393964,0.0193189253618186,0.0256582069980095,0.0364190792754483,0.0456909948970649,0.0513215499743569,0.0518748740524912,0.0485811947237757,0.000332118952286478,0.0580006209665409,0.0597952419131395,0.0611599796610618,0.0594920308428869,0.0600288992740596,0.0514845485622604,0.0456897031795477,0.0362946640681961,0.0262638942542199,0.0212390897807379,0.00140162951304004,0.018039894309436,0.0171903636328894,0.0104714151963296,0.0112511499828024,0.00888656748003465,0.0074056521893775,0.00617957986071535,0.00517606785336278,0.00647219989008608,0.00468709972276152,0.00269374940476881,0.00288423876543816,0.00222359420783928,0.000680117687963278,0.00071542276515606,0.00100273945339453,0.000539489144835733,5.11252929841803e-05,5.11252929841803e-05,5.11252929841803e-05,5.11252929841803e-05,0.00824456836296828,0.000263202759641884,0.000510697530412881,0.000481215739980608,0.000643796572622538,0.000278990780253994,0.000249391940141559,0.000411590862357124,0.00119963826163918,0.000909345018282465,0.000587928421384381,0.011078851289465,0.00174624397489085,0.00223700864863429,0.00260619702607644,0.00143745062551541,0.00187292548814416,0.00190978245118551,0.00134136678500157,0.000998043779978211,0.00112659065845736,0.000733316506907396,0.0106190697181985,0.00118951398568455,0.00281285266812831,0.00255224950628282,0.00335545027707598,0.000801691377367453,0.000442198571650469,0.000550915956930522,0.000100455476619589,0.00034692391199905,0.00100730882264595,0.0115256846634843,0.000519455270903342,0.000812086249241923,0.000725229651387755,0.000726031663283121,0.000739194277817468,0.00134467806570853,0.0011293707838785,0.00022789403279315,0.000281972809856173,0.000341052527986893,0.014857391321698,0.000874444792210601,3.73646562531904e-05,1
