,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,88,89,9,90,91,92,93,94,95,total
raw,0.07041032,0.84897394,1.07659736,1.12769524,1.59456508,2.26258539,2.44490362,3.36261879,3.84117885,3.95160261,4.33156126,0.06762946,4.83433977,4.41743761,4.61591447,4.30451847,4.03662002,3.4935665,2.75565508,2.30608341,2.22504896,2.28896478,0.12279994,1.99428914,1.84047815,1.10669073,0.75283275,0.57122424,0.7362522,0.56453311,0.52750336,0.46176741,0.21630022,0.16684327,0.23744626,0.09913034,0.04643658,0.03074636,0.01522427,0.05779104,0.06985345,0.0034865,0.0034865,0.0034865,0.55996745,0.0206357,0.01910343,0.02042731,0.02843824,0.01091454,0.00998243,0.04994877,0.15094732,0.09535544,0.03396246,0.73290245,0.04123868,0.12275749,0.22743083,0.2337534,0.19685732,0.19965927,0.16896203,0.06184023,0.0990087,0.09611782,0.77201457,0.11436656,0.09150954,0.13615645,0.06967314,0.04812954,0.0640123,0.07364329,0.0534754,0.00695807,0.00125912,0.92366347,0.01298815,0.01328685,0.00727125,0.00652825,1.0581885,0.01768707,0.02858456,0.05359258,0.0705529,0.02692189,0.00181227,76.71956034
prop,0.000917762298010583,0.0110659385460185,0.0140328927229095,0.0146989273009695,0.0207843354801999,0.0294916365523061,0.0318680608851883,0.043830005999745,0.0500677901825421,0.0515071070856974,0.0564596726154805,0.000881515218547719,0.0630131318346395,0.0575790266579101,0.0601660704198973,0.0561071837602243,0.052615265287116,0.0455368420324292,0.0359185462975504,0.0300586108650789,0.0290023684981926,0.029835478329854,0.00160063404242392,0.0259945329608493,0.0239896858355745,0.0144251443190687,0.00981278759502338,0.00744561409721968,0.00959666865577869,0.00735839865997856,0.00687573491899915,0.00601890062916906,0.00281936209020772,0.0021747161905073,0.00309498984284716,0.00129211298345144,0.000605276930605518,0.000400762984872966,0.000198440527194502,0.000753276475306767,0.000910503784047103,4.54447338403504e-05,4.54447338403504e-05,4.54447338403504e-05,0.00729888763072127,0.000268975733288203,0.000249003382127568,0.000266259476846215,0.000370677828104978,0.000142265413821844,0.00013011583950378,0.000651056520379428,0.0019675206600643,0.00124290910398093,0.000442683193822901,0.00955300638783614,0.000537524978209488,0.00160008072851268,0.00296444386532051,0.00304685531257047,0.00256593389127339,0.00260245586803633,0.00220233313709316,0.000806055583816449,0.00129052746863017,0.00125284633506804,0.0100628127504725,0.00149070927274816,0.00119277977603697,0.00177472927890348,0.000908153535959119,0.000627343793247812,0.000834367398826519,0.000959902398731604,0.000697024328124558,9.06948628115665e-05,1.64119814349812e-05,0.012039478144903,0.0001692938533855,0.000173187254216739,9.47770029934455e-05,8.509238023613e-05,0.0137929427034044,0.000230541858186045,0.000372585034029406,0.000698551709140308,0.000919620754959087,0.000350912985954163,2.36220071122477e-05,1
