,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,85,86,87,88,89,9,90,91,92,93,94,95,total
raw,0.0159205,0.91954038,1.0220975,1.1702173,1.78297405,1.92113353,2.47301323,3.26490959,4.16520748,4.04198089,4.01818851,0.10554025,4.26663424,4.20416523,4.77926238,4.25004934,3.6591536,3.97652174,2.97268021,2.43062865,2.26955657,2.09247761,0.14446354,2.1116571,1.88510367,1.1815251,0.90119552,0.87186366,0.65440648,0.49192699,0.38003858,0.47591396,0.22467509,0.33842916,0.17046341,0.17518844,0.04390278,0.01188954,0.02040618,0.00776792,0.00392231,0.00392231,0.00392231,0.00392231,0.53428886,0.02229273,0.0209555,0.02247069,0.04491205,0.05233761,0.01959303,0.05442379,0.18135451,0.05758692,0.07840956,0.6748394,0.084013,0.13130761,0.2735906,0.31928229,0.13995826,0.07647331,0.04574057,0.11809181,0.05918085,0.04036669,0.77176524,0.06989677,0.11522564,0.17818738,0.1699485,0.05101085,0.03295032,0.01483798,0.01540675,0.00303536,0.00397658,0.81173309,0.06473119,0.03229365,0.01327791,0.00143775,0.00962138,0.0192051,0.02565506,0.02886811,0.06375331,0.95115962,0.10428155,0.03422296,0.04154281,0.03385324,0.0530829,0.04477056,76.71956034
prop,0.000207515527063043,0.0119857357879118,0.0133225150857271,0.0152531804772332,0.023240149475549,0.0250409872200266,0.0322344551903098,0.042556416845076,0.0542913366753009,0.0526851414696207,0.0523750200365134,0.00137566286266859,0.0556133823120395,0.0547991309044042,0.0622952263910223,0.0553972066727827,0.0476951846932339,0.0518319151253885,0.038747357216672,0.0316819939951184,0.0295825022972232,0.0272743691534038,0.0018830079234002,0.0275243639385017,0.0245713565307953,0.0154005718328391,0.0117466199754815,0.0113642942704069,0.00852985180180713,0.006412015238616,0.00495360737621245,0.00620329363060581,0.00292852421213445,0.00441124999283331,0.00222190285299542,0.00228349118821345,0.00057225015114053,0.000154974037224781,0.000265984058166723,0.00010125084092733,5.11252929841803e-05,5.11252929841803e-05,5.11252929841803e-05,5.11252929841803e-05,0.00696418042064082,0.000290574266864992,0.000273144161764366,0.000292893883911953,0.000585405466362974,0.000682193820820324,0.000255385066248673,0.000709386103867237,0.00236386273847617,0.000750615876118041,0.00102202827613337,0.00879618440211723,0.00109506623379589,0.00171152714403055,0.0035661127199833,0.00416168039265382,0.00182428391637991,0.000996790253503687,0.000596204798323796,0.00153926599001154,0.000771391933657163,0.000526159037162178,0.0100595628621925,0.000911068437960759,0.00150190693858713,0.0023225808282832,0.00221519126604526,0.000664900186783318,0.000429490469626954,0.000193405435774686,0.00020081906011611,3.95643560331696e-05,5.18326745145161e-05,0.0105805232251413,0.00084373776013743,0.000420931114006433,0.000173070725915998,1.87403315872548e-05,0.000125409738499031,0.000250328598272569,0.000334400508635657,0.000376280962404691,0.000830991597416133,0.0123978763145242,0.00135925635571754,0.000446078677306455,0.000541489156297217,0.000441259567312062,0.000691908292549529,0.00058356121700371,1
