,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,9,total
raw,0.0028173,0.85054548,0.93914757,1.23110723,1.63793648,2.25548182,2.80907494,3.57560746,3.84726433,3.47820332,3.59995485,0.02428879,3.94942175,4.14411194,5.09204476,4.382028,3.82233211,4.23782794,3.46247801,2.79012948,2.38893708,2.09003174,0.08990604,1.69978302,1.45164041,1.32910893,1.09646142,0.68390891,0.66874908,0.45079773,0.47479469,0.41757059,0.19012043,0.26860619,0.16505588,0.11761466,0.05650076,0.02730771,0.01789719,0.00757564,0.00392231,0.00392231,0.00392231,0.00392231,0.4987608,0.01291249,0.00896069,0.03494206,0.02129863,0.02600047,0.01758812,0.07791939,0.11282706,0.03963054,0.01631716,0.81117404,0.04130517,0.109992,0.12007011,0.18723468,0.12757815,0.09911997,0.134871,0.0742546,0.05256988,0.13485365,0.84879003,0.15442822,0.16951407,0.18029547,0.21297882,0.22955368,0.14167352,0.07087815,0.07937494,0.09891078,0.05806431,0.85907767,0.05004346,0.02636983,0.02100143,0.9185644,76.71956034
prop,3.67220561159957e-05,0.0110864227614264,0.0122413054224758,0.0160468493894396,0.0213496593664134,0.0293990451718483,0.036614846690348,0.0466062037393579,0.050147111283615,0.0453365908848481,0.0469235594422855,0.000316591882074907,0.0514786806975594,0.0540163671641813,0.0663721838007603,0.0571174806083358,0.0498221326225082,0.0552379070111861,0.0451316195590179,0.0363679023659014,0.031138565828752,0.0272424884962525,0.00117187897847122,0.0221557971978336,0.0189213859355649,0.0173242511311295,0.0142918105257745,0.00891440079908049,0.00871680021413428,0.00587591649381446,0.0061887045219738,0.00544281781789992,0.00247812199597389,0.00350114349990552,0.00215141848139533,0.00153304658523542,0.000736458339302313,0.000355941951165775,0.00023328066428802,9.87445700474148e-05,5.11252929841803e-05,5.11252929841803e-05,5.11252929841803e-05,5.11252929841803e-05,0.00650109043625419,0.000168307664209432,0.000116797984246634,0.00045545177585933,0.000277616684788212,0.000338902750286538,0.000229252095841716,0.0010156391623555,0.00147064268225706,0.000516563700630821,0.000212685786097924,0.0105732362959993,0.000538391641153141,0.00143368913367785,0.00156505211275824,0.00244050772932258,0.00166291555158305,0.00129197781583637,0.00175797409946419,0.000967870510087962,0.000685221340777042,0.00175774795114004,0.0110635413737826,0.00201289240078562,0.00220952869449147,0.00235005869690832,0.00277606934993027,0.00299211412295223,0.00184664144804978,0.000923860221381451,0.0010346115077854,0.00128925113180595,0.000756838409170685,0.0111976354686185,0.000652290755815351,0.000343717167866137,0.000273742835685286,0.0119730143907131,1
