,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,8,80,81,82,83,84,85,86,9,total
raw,0.00341102,1.04242598,0.9680351,1.07145813,1.80541912,2.2978923,2.77916625,3.84266279,4.04619323,4.12915911,3.56814177,0.01478726,4.20894535,4.07358457,4.78763225,4.65236944,4.04347935,4.21367296,3.29431094,2.71808473,2.80280281,2.35071182,0.07106213,1.63975624,1.29996592,0.75246769,0.50615736,0.44136639,0.80491965,0.60402903,0.36900585,0.26352143,0.22752144,0.15142464,0.17138725,0.07324631,0.02494002,0.02437884,0.00783713,0.00783713,0.0041838,0.0041838,0.0041838,0.0041838,0.49313601,0.0065299,0.01391171,0.01603039,0.00871438,0.04190451,0.01591404,0.06650141,0.05500745,0.07766046,0.04701235,0.75775668,0.05088142,0.07313213,0.18973851,0.24663602,0.08163276,0.05574642,0.07762142,0.16166311,0.0854402,0.10189825,0.67385614,0.1943063,0.14752373,0.17121137,0.03600345,0.06087721,0.1002722,0.0450595,0.06521696,0.00146184,0.96906448,0.00831116,0.00683815,0.02634864,0.02444567,0.0520150299999999,0.04080791,0.02652053,1.17304461,76.71956034
prop,4.44608908716799e-05,0.0135874863643672,0.0126178395145897,0.0139659055037802,0.0235327094159414,0.0299518439602153,0.0362250023029785,0.0500871325770165,0.0527400471544465,0.0538214647177421,0.0465088923109957,0.000192744326668022,0.0548614373094308,0.0530970791796381,0.0624043233405214,0.0606412421992772,0.0527046731248252,0.0549230592736215,0.0429396483165508,0.0354288361136872,0.0365330927025487,0.0306403192299629,0.000926258306031372,0.0213733790018224,0.0169443869886494,0.00980802922573161,0.00659750079063083,0.00575298382894773,0.0104917135399736,0.00787320765816579,0.00480980141654446,0.00343486626920365,0.00296562492005543,0.00197374228070296,0.00223394463211805,0.000954727968661349,0.000325080330094081,0.000317765637497917,0.000102152957671655,0.000102152957671655,5.45336806084204e-05,5.45336806084204e-05,5.45336806084204e-05,5.45336806084204e-05,0.00642777419232536,8.51138871372734e-05,0.000181331982852184,0.000208947886679195,0.000113587460112913,0.000546203729717568,0.000207431324286445,0.000866811667132659,0.000716993811698374,0.00101226414301425,0.000612781796345732,0.00987696848941562,0.000663213133319684,0.000953239691102224,0.00247314386525589,0.00321477363669678,0.00106404102993065,0.000726625905478957,0.00101175527669871,0.00210719546988478,0.00111366905156068,0.00132819126632654,0.00878336811386373,0.00253268265796738,0.00192289592570937,0.00223165212680102,0.000469286448468195,0.000793503113550298,0.00130699654111183,0.000587327401256064,0.000850069522178912,1.90543323439489e-05,0.0126312569533164,0.00010833169485288,8.91317673054329e-05,0.000343440967117513,0.000318636732166654,0.000677989156474355,0.000531910112872787,0.000345681464837237,0.0152900330085494,1
