,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,86,87,88,89,9,90,91,92,93,94,95,total
raw,0.00396567,0.98762823,1.03025725,1.26883867,1.52421868,2.00178666,2.63598317,3.13876965,3.92151217,4.00929556,4.24919843,0.01028529,4.53194129,4.3676623,4.4316951,4.27395727,3.64601648,3.50534041,3.86920113,2.91329148,2.53453657,2.25358346,0.06527649,1.5737182,1.41475233,0.90291944,0.68330996,0.70434093,0.697329,0.53959003,0.48852625,0.34135547,0.10836296,0.27069232,0.14751,0.09219373,0.09187243,0.11447929,0.07188514,0.07323349,0.04236635,0.0464141,0.01607776,0.003303,0.59528862,0.02465156,0.01001729,0.00992561,0.00818812,0.02544621,0.06213999,0.04225738,0.15597381,0.06065295,0.03171865,0.82813316,0.08979276,0.08582959,0.15084403,0.14884838,0.18229073,0.08414065,0.04266244,0.06521794,0.20537769,0.16284557,0.85696458,0.120132,0.12523934,0.08954378,0.11191767,0.10462266,0.07528106,0.06184053,0.03764687,0.00262257,0.04061166,0.84966985,0.0526799,0.01147122,0.01436881,0.02071063,8.972e-05,0.00436335,0.00101204,0.01586313,0.02811431,0.02523192,1.03468732,0.05008639,0.04706743,0.07279481,0.10334882,0.07904183,0.01181942,76.71956034
prop,5.16904682772586e-05,0.0128732258842869,0.0134288732291241,0.0165386592985786,0.0198674063465051,0.0260922592768863,0.0343586845169348,0.0409122476209435,0.0511148936805808,0.0522591050083174,0.0553861154986906,0.000134063463794871,0.0590715232193157,0.0569302310993927,0.0577648657051728,0.0557088342406942,0.0475239490925373,0.0456903088920908,0.0504330461860413,0.0379732556741604,0.033036380276003,0.0293743010258758,0.000850845465103196,0.0205126071242551,0.0184405687901522,0.0117690903857961,0.00890659379396543,0.00918072166835361,0.00908932476815078,0.00703327844435872,0.00636768834225569,0.00444939293821819,0.00141245543535136,0.00352833513122815,0.00192271696222288,0.00120169784069959,0.00119750986049512,0.00149217865030325,0.00093698581797686,0.000954560866556707,0.000552223576520042,0.000604983915370545,0.000209565330259295,4.30529057434898e-05,0.00775928091039423,0.000321320402394788,0.000130570221669756,0.000129375220035313,0.000106727931751857,0.00033167825633032,0.000809962801202362,0.000550803208630588,0.00203303837129367,0.000790579999822768,0.000413436284820086,0.0107942897004355,0.00117040243194908,0.00111874454988567,0.00196617432805272,0.00194016205698188,0.00237606588452981,0.00109673008587525,0.000556082957344018,0.000850082295974743,0.0026769925308464,0.00212260822765815,0.0111700924275657,0.0015658588170684,0.00163243036645379,0.00116715710573896,0.0014587892514505,0.00136370254908059,0.000981249888116864,0.000806059494162112,0.000490707582696765,3.41838507465044e-05,0.000529352095085273,0.0110750093748517,0.000686655394876315,0.000149521451233072,0.000187290046193192,0.000269952407289825,1.16945404278108e-06,5.68740224873922e-05,1.31914207473937e-05,0.000206767738627528,0.000366455567203528,0.000328885096423638,0.0134866169124869,0.000652850326279646,0.000613499735809357,0.000948842898439373,0.00134709870001844,0.00103026959030667,0.000154060059098613,1
