,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,8,81,9,total
raw,1.15309824,1.11447169,1.23664295,1.7551596,2.14026348,2.39830647,2.6995911,3.42317111,3.62374939,4.54099993,0.01087111,4.76123901,4.8478621,5.00633871,4.28173107,3.8868722,3.51083108,3.09323319,2.76799804,2.61793663,2.60679379,0.04958255,2.01633672,1.74794206,0.99373324,0.75282207,0.59663101,0.74677209,0.55333525,0.40935701,0.29822264,0.32101726,0.19634651,0.28977528,0.23587057,0.15326366,0.04521147,0.0075372,0.0075372,0.00369159,0.00369159,0.00369159,0.00369159,0.53951201,0.01438758,0.01576469,0.01241799,0.0371438,0.06752709,0.04024274,0.0885037,0.06216142,0.06301874,0.02933569,0.66983401,0.03606472,0.06330238,0.22706459,0.14712182,0.11667103,0.08373081,0.0301836,0.07660742,0.06360118,0.06453849,0.56539947,0.16067131,0.14514236,0.1068068,0.12539099,0.09311013,0.03786153,0.00297119,0.00074754,0.758908,0.00626399,1.25433049,76.71956034
prop,0.0150300423371795,0.0145265651296875,0.0161190046517412,0.0228776024291799,0.0278972333850056,0.0312606910072394,0.0351877811608429,0.0446192743392878,0.0472337090298815,0.0591895979314211,0.000141699326114777,0.0620603010353487,0.0631893884495116,0.0652550495312184,0.0558101617243966,0.0506633794924587,0.0457618769508188,0.0403187032914636,0.0360794304312094,0.0341234571522311,0.0339782159653602,0.00064628303108443,0.0262819118235838,0.0227835255084049,0.0129528015488625,0.0098126483867178,0.00777677827344025,0.00973379000988159,0.0072124403157131,0.00533575802814618,0.00388717868922031,0.00418429483403372,0.00255927574571395,0.00377707169743669,0.00307445153432432,0.00199771296030344,0.000589308252023802,9.82435244232006e-05,9.82435244232006e-05,4.81179764800513e-05,4.81179764800513e-05,4.81179764800513e-05,4.81179764800513e-05,0.00703226149379677,0.000187534703486806,0.000205484623870825,0.000161862111109173,0.000484150324055415,0.000880180878262838,0.000524543412679312,0.00115360019801698,0.000810242130227515,0.000821416855371932,0.000382375627154174,0.00873094171853279,0.000470085071397321,0.000825113956850916,0.0029596701153358,0.00191765723562539,0.00152074685364392,0.00109138803232094,0.000393427697789646,0.000998538308359654,0.000829008661130709,0.000841226014773588,0.00736969121687227,0.00209426786712475,0.00189185599287547,0.00139217169033114,0.00163440704618616,0.0012136426432498,0.000493505565363098,3.87279330959732e-05,9.74379932167375e-06,0.00989197535330923,8.164788708694e-05,0.0163495526361355,1
