,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,86,87,88,89,9,90,91,92,93,94,95,96,97,98,total
raw,0.70420898,0.82822298,1.07707133,1.33823476,2.05209207,3.04258464,3.68081512,4.27649885,3.84308957,4.49209243,0.00201173,4.60557373,4.04904505,4.83043673,4.75922099,4.13958478,3.47883969,2.83412112,2.24968723,2.41683662,2.05742645,0.13035296,1.77787962,1.55457212,1.07996481,0.70116699,0.50635515,0.51502798,0.39786285,0.4489869,0.52968411,0.39396558,0.28836034,0.26724467,0.10304169,0.05105444,0.00736225,0.00736225,0.00736225,0.003303,0.003303,0.003303,0.003303,0.63908834,0.0142911,0.01762584,0.01175534,0.02402711,0.03541364,0.02749182,0.01187765,0.05659357,0.11630622,0.03247042,0.8456414,0.06924206,0.07136968,0.19106597,0.13684683,0.27191413,0.18792611,0.10271916,0.07947103,0.06039711,0.03840967,0.82628125,0.03627875,0.12727308,0.14821461,0.19382931,0.0283751,0.06318351,0.04343945,0.05633609,0.0140444,0.04830085,1.06588767,0.03168515,0.03602693,0.02677017,0.01102535,0.02300483,0.01597087,0.04740846,0.02984258,0.05828836,0.01083734,0.83142618,0.02049023,0.04465652,0.09820973,0.05481865,0.02657397,0.03763659,0.01625027,0.01015969,0.05657639,76.71956034
prop,0.00917900176798641,0.0107954604579268,0.0140390706780216,0.0174432016303184,0.0267479644161892,0.039658525498792,0.0479775314624802,0.0557419624284567,0.0500926954347559,0.0585521138298014,2.62218655983502e-05,0.0600312841938791,0.0527772191610033,0.0629622577161917,0.0620339971828363,0.0539573579626173,0.0453448856404122,0.0369413107614271,0.0293235156722745,0.0315022219794958,0.0268174953151719,0.00169908377240839,0.0231737462013719,0.0202630478213191,0.0140767857012461,0.0091393509933141,0.00660007888152608,0.00671312475876475,0.00518593756581478,0.0058523132563614,0.00690415987334372,0.00513513865634856,0.00375862868246463,0.00348339678715109,0.00134309541847408,0.00066546836000807,9.59631411777196e-05,9.59631411777196e-05,9.59631411777196e-05,4.30529057434898e-05,4.30529057434898e-05,4.30529057434898e-05,4.30529057434898e-05,0.00833018772745485,0.000186277136321764,0.00022974375663634,0.000153224809265115,0.000313181017898414,0.000461598578550978,0.000358341730298816,0.000154819057191693,0.000737668069905417,0.00151599174297354,0.0004232352200156,0.0110225006015721,0.0009025346299319,0.000930267062059652,0.00249044662343277,0.0017837280270316,0.00354426079600758,0.00244952016366052,0.00133889140585239,0.00103586399150108,0.000787245257041837,0.000500650288267802,0.0107701510063164,0.000472874842337763,0.00165893912107891,0.00193190119108026,0.00252646533870895,0.000369854830687889,0.000823564547554601,0.000566210882954599,0.000734311950568199,0.000183061528738683,0.000629576730965922,0.0138932974234508,0.000412999629554446,0.000469592498188709,0.000348935393807811,0.000143709765164694,0.000299856124019076,0.000208172074099767,0.000617944886413566,0.000388982677530292,0.000759758785656253,0.000141259151538042,0.0108372125220133,0.000267079606676484,0.000582074764272561,0.0012801133057171,0.000714532900828144,0.000346378027744573,0.000490573588185399,0.000211813909360055,0.000132426332410862,0.000737444137443815,1
