,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,86,87,88,89,9,90,91,92,93,94,95,total
raw,0.79684783,1.10712376,1.09829084,1.58624077,2.1525286,2.61854082,3.2782555,3.78065925,3.84017846,3.92322681,0.01341689,4.80867499,4.27777665,4.2250665,4.19832013,4.35703774,3.61290384,3.2079554,2.8282401,2.65976056,2.39917476,0.03114252,2.27727618,1.6408057,1.19883474,0.61944957,0.44305503,0.44229447,0.36818661,0.2470796,0.38283328,0.26685299,0.21229978,0.16902752,0.07401815,0.00664176,0.00664176,0.00664176,0.00664176,0.00298843,0.00298843,0.00298843,0.00298843,0.52824895,0.00663328,0.00352992,0.02320741,0.01412277,0.01260008,0.01950925,0.0324817,0.07367105,0.06800729,0.04106034,0.72982002,0.02270834,0.08904362,0.30652982,0.21287427,0.16784256,0.15468927,0.04476151,0.0878262,0.08627492,0.10350108,0.8120419,0.18046519,0.13789624,0.17243784,0.08279993,0.06374684,0.06057075,0.03850837,0.04912036,0.06420197,0.05290522,0.87893307,0.12650131,0.11107685,0.08164856,0.09840358,0.061987,0.09323805,0.07497652,0.07483048,0.07133672,0.11754673,0.79534246,0.11556201,0.10786609,0.04539465,0.06255104,0.06762891,0.00920095,76.71956034
prop,0.0103865015188902,0.0144307886423427,0.0143156560743137,0.0206758323818622,0.0280571029143101,0.0341313324580504,0.0427303739160088,0.0492789483313663,0.0500547506135513,0.0511372431308696,0.000174882258716552,0.0626786046308044,0.0557586178940816,0.0550715682060177,0.0547229430329658,0.0567917454256881,0.0470923428652172,0.0418140482789946,0.036864654691268,0.0346686105631038,0.0312720087206902,0.000405926726665076,0.029683123442154,0.0213870581730187,0.0156261940851472,0.00807420646383751,0.00577499438261249,0.00576508087428907,0.00479912304460946,0.00322055547379327,0.00499003485295521,0.0034782914398542,0.00276721841286819,0.00220318676555127,0.000964788505981681,8.65719246899428e-05,8.65719246899428e-05,8.65719246899428e-05,8.65719246899428e-05,3.89526476267082e-05,3.89526476267082e-05,3.89526476267082e-05,3.89526476267082e-05,0.00688545330107401,8.64613922525511e-05,4.60106912025612e-05,0.000302496650100068,0.000184083041370568,0.00016423556058142,0.000254293037050009,0.000423382249012508,0.000960264236050235,0.000886440038219854,0.000535200408058022,0.00951282849856853,0.000295991529400884,0.00116063777745054,0.00399545850682074,0.00277470659446691,0.00218774142156404,0.00201629505323622,0.00058344325490956,0.00114476933406264,0.00112454919733186,0.00134908333078698,0.0105845484046214,0.00235227090979442,0.00179740654650368,0.00224763853228307,0.00107925449042009,0.00083090726429468,0.000789508565111258,0.000501936791990745,0.000640258622212016,0.000836839649699171,0.00068959232515852,0.0114564403928387,0.00164887949617257,0.00144782959531752,0.0010642469748022,0.00128264004073932,0.000807968655259371,0.00121531001464026,0.000977280365890063,0.000975376809621587,0.000929837445416205,0.00153216115263259,0.0103668797953907,0.00150629134848872,0.00140597899052037,0.000591695909085289,0.000815320626484185,0.000881508049580671,0.000119929649742829,1
