,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,9,total
raw,0.91704939,0.99122747,1.20964178,1.80290513,2.24188956,2.28208253,3.23702934,3.38246519,4.04434228,4.47768212,0.00634874,4.8195574,4.77950851,4.7376825,4.4890947,4.26081229,4.0129798,3.49264018,2.73286536,2.2076569,1.91882343,0.06880975,1.66582646,1.41846482,0.74391409,0.75719787,0.5619305,0.64719208,0.46231136,0.51247028,0.37503301,0.43841309,0.1282852,0.24852098,0.11492691,0.09156429,0.05349391,0.07953707,0.02519951,0.0516761899999999,0.02741736,0.003303,0.003303,0.54724189,0.02464456,0.01895493,0.01421453,0.0353506,0.04818258,0.02241623,0.05223967,0.09039872,0.05145221,0.0308695,0.83572509,0.02834953,0.03591946,0.15096502,0.27072132,0.11211775,0.06928428,0.05615837,0.03669002,0.04579621,0.0403346,0.97449785,0.08902624,0.14534668,0.10072882,0.07276719,0.05807543,0.04274958,0.01278316,0.01760818,0.0099816,0.03463302,1.01760779,0.05023788,0.03373274,0.02361514,0.02881361,0.01631303,0.01310922,0.83683078,76.71956034
prop,0.0119532670147729,0.0129201401260272,0.0157670582917733,0.023499940849635,0.0292218770554023,0.0297457717417362,0.0421930121295583,0.0440886936135953,0.0527159209734335,0.0583642828524583,8.275255973658e-05,0.0628204512466058,0.0622984345689487,0.0617532540463461,0.0585130399614592,0.0555374961889413,0.0523071271813287,0.0455247679277824,0.0356214940217161,0.0287756719435861,0.0250108762549772,0.000896899691487466,0.0217131909074754,0.01848895918738,0.00969653745020406,0.00986968468855019,0.00732447497756346,0.00843581580931672,0.00602599073757935,0.00667978645509532,0.00488836234642061,0.0057144890827981,0.00167213158458515,0.00323934312056304,0.00149801314672133,0.00119349341412037,0.000697265596451931,0.00103672478892623,0.000328462648747239,0.000673572551393481,0.000357371182505398,4.30529057434898e-05,4.30529057434898e-05,0.0071330165028941,0.000321229160995997,0.000247067761024659,0.000185279085763854,0.000460776884582444,0.000628035142360932,0.000292184025829364,0.000680917223306392,0.00117830080880779,0.000670653087321903,0.000402368051422543,0.0108932466022524,0.000369521538892594,0.000468191682027567,0.00196775137045839,0.00352871313130885,0.00146139719131764,0.000903084945911461,0.000731995461797768,0.000478235535206405,0.000596930037099324,0.000525740760521152,0.0127020781360229,0.00116041123809183,0.0018945191989613,0.00131294834789977,0.000948482885948718,0.000756983352649906,0.000557218782414102,0.000166621914194353,0.000229513567621678,0.000130105020880781,0.000451423598447592,0.0132639940256467,0.000654824920494324,0.000439688911804314,0.000307811200889893,0.000375570582942681,0.000212631953672638,0.000170871938550007,0.0109076587025707,1
