,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,86,87,88,89,9,90,91,92,93,94,95,96,97,98,total
raw,0.02302777,0.67037825,0.61158186,0.8655267,1.58638855,2.18542984,2.52608377,3.40882489,4.10383909,4.49300158,4.62412209,0.07549425,4.12894387,4.47639841,4.22944765,4.03463766,3.68870753,3.73543066,3.44152042,2.66463262,2.33759747,2.71994817,0.16658343,1.74425646,1.45519157,1.15942105,0.77641727,0.59358542,0.62166093,0.33937324,0.3565993,0.2811441,0.22383453,0.30214785,0.11701035,0.03214415,0.07723683,0.07748191,0.08701272,0.02065356,0.0184505,0.00662677,0.003303,0.003303,0.65911759,0.01521286,0.00961218,0.02864887,0.04036353,0.02983682,0.02457103,0.05423164,0.13944306,0.03955126,0.02718878,1.08306489,0.0263282,0.048908,0.15528488,0.17771412,0.14983252,0.14170915,0.10158765,0.05143882,0.08014142,0.09128073,0.99220976,0.15787003,0.17546147,0.12440914,0.13834646,0.04045625,0.00431013,0.01209367,0.01328124,0.01086094,0.0097096,0.9347027,0.02264948,0.02246523,0.00350785,0.05291651,0.0248084,0.02520549,0.03022877,0.04537715,0.05733357,0.08477311,0.92559544,0.05636981,0.07287944,0.09061389,0.07101024,0.05944568,0.02012278,0.05103383,0.0680491199999999,0.05199412,76.71956034
prop,0.000300155135117397,0.00873803560694389,0.007971654911598,0.01128169525691,0.0206777586181355,0.0284859536513866,0.0329262023766181,0.0444322787421229,0.0534914312831423,0.0585639641323315,0.0602730525241172,0.000984028710089451,0.0538186591750742,0.0583475503530238,0.0551286742423477,0.052589426244358,0.0480804049665126,0.04868941692895,0.0448584481551788,0.0347321153587309,0.0304693804245021,0.0354531250954246,0.00217132930978421,0.0227354856084933,0.0189676734792404,0.015112456912706,0.010120199679966,0.00773708057461999,0.00810303040378451,0.00442355558994331,0.00464808841994988,0.00366456870652082,0.00291756794496771,0.00393834178221256,0.00152516971527785,0.000418982458417983,0.00100674234390431,0.00100993683562082,0.00113416604076436,0.000269208529199973,0.000240492775482973,8.63765377516761e-05,4.30529057434898e-05,4.30529057434898e-05,0.00859125869698643,0.000198291803714474,0.000125289821232049,0.000373423281794579,0.000526117848187867,0.000388907598893573,0.000320270735274133,0.000706881527470443,0.00181756854942894,0.000515530326617093,0.000354391759800327,0.0141171936491835,0.000343174542233045,0.000637490618862428,0.00202405852316958,0.00231641212765584,0.00195298981558267,0.00184710586676962,0.00132414275511736,0.000670478555560502,0.00104460218026322,0.00118979735540023,0.0129329437708297,0.00205775462346712,0.00228704999380084,0.00162160913655726,0.00180327493258416,0.000527326405687272,5.61803271668749e-05,0.000157634766758362,0.000173114130752851,0.000141566765396821,0.000126559640813499,0.012183368828727,0.000295224319581913,0.000292822715620896,4.57230201066608e-05,0.000689739484500284,0.000323364731107113,0.000328540594970777,0.000394016465501554,0.000591467805588313,0.000747313589206108,0.00110497387660082,0.0120646603799346,0.000734751473420657,0.000949946006950748,0.00118110543906175,0.000925581946576625,0.000774843856463112,0.000262290084964269,0.000665199719261061,0.000886985270750053,0.000677716605381683,1
