,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,86,9,total
raw,0.02316601,0.98464111,0.97662016,1.31618074,1.66104353,2.09706119,2.36553232,3.83879023,3.98780679,4.13360995,4.20252152,0.07334442,4.21990621,4.29092691,4.62653157,4.45385307,3.75902329,3.59233946,2.86075353,2.62704162,2.54212978,2.3237721,0.11222851,2.0645579,1.62818957,1.42387337,0.9975958,0.6282025,0.56579812,0.27460411,0.2537796,0.2333754,0.16521812,0.27999711,0.24611223,0.11623094,0.04393074,0.02970234,0.00889448,0.00775084,0.00369159,0.00369159,0.00369159,0.00369159,0.58985101,0.01758681,0.00580868,0.01162281,0.01297317,0.01538109,0.0237809,0.06438007,0.10395861,0.08983969,0.022664,0.67709327,0.06685173,0.07674203,0.18996027,0.2777657,0.21401392,0.18585694,0.0786759,0.06591044,0.04564026,0.09022905,0.66511041,0.13050661,0.27619652,0.24161134,0.18477448,0.0964552,0.11722054,0.09256156,0.06457963,0.02670402,0.03725602,0.73730427,0.03660364,0.01874142,0.01776646,0.0230323,0.05695753,0.02463132,0.00133569,0.89222148,76.71956034
prop,0.00030195702239865,0.0128342903118363,0.0127297413550324,0.017155738825497,0.0216508478755445,0.027334113760642,0.0308334968229303,0.050036655749688,0.0519790099464483,0.0538794791273696,0.0547777059901749,0.000956006782037823,0.0550043064806229,0.0559300247679183,0.0603044588563397,0.0580536834447662,0.0489969347235704,0.0468242967514378,0.0372884505245067,0.0342421360127414,0.0331353538619614,0.0302891738391315,0.00146284089093621,0.0269104500970867,0.0212226134089444,0.0185594568541554,0.0130031480313356,0.00818829640336805,0.00737488741453338,0.00357932330142444,0.00330788652692115,0.0030419282770358,0.00215353319632958,0.00364961828194961,0.00320794630351501,0.00151501050690197,0.00057261459535627,0.000387154721277956,0.000115934970958933,0.000101028211914281,4.81179764800513e-05,4.81179764800513e-05,4.81179764800513e-05,4.81179764800513e-05,0.00768840446146905,0.000229235020665657,7.57131554750513e-05,0.000151497348896304,0.000169098596792089,0.000200484595217116,0.000309971797213248,0.000839161091574107,0.00135504699895677,0.00117101414035554,0.000295413580311975,0.0088255624380446,0.000871377908107548,0.00100029288045839,0.00247603439276957,0.00362053300056751,0.00278956134591425,0.00242254959721267,0.00102549988101248,0.000859108677212214,0.000594897309079131,0.00117608924764597,0.00866937202262909,0.00170108652111183,0.00360007954654553,0.00314927951788625,0.00240844028799344,0.00125724390980002,0.00152790943379382,0.00120649231551631,0.000841762253508764,0.000348073162589242,0.00048561305402288,0.00961038184698231,0.000477109616345333,0.000244284768016698,0.000231576665993183,0.0003002141813369,0.000742412101263092,0.000321056584407428,1.74100319928919e-05,0.0116296479808529,1
