,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,9,total
raw,0.71023532,0.87430119,1.04768917,1.67083227,2.22092699,2.47895251,3.30516558,4.13778401,3.76522106,4.48425844,4.24405099,4.08139477,4.18725889,4.23957133,4.16810915,3.84972225,3.46948466,3.12999634,2.78097437,2.07103469,0.05319566,1.83189485,1.45912567,1.06667655,0.67799746,0.48866132,0.4737679,0.3436726,0.41364679,0.27542407,0.17269707,0.22015614,0.21900942,0.25890126,0.18690217,0.24664858,0.14508031,0.08430982,0.10856216,0.13554783,0.04327131,0.01054276,0.62577162,0.01148781,0.01336787,0.02176673,0.03623703,0.03151172,0.01585517,0.02685425,0.07982354,0.04930642,0.06013607,0.83409799,0.08527854,0.18041542,0.22376094,0.25421009,0.15551379,0.09247358,0.04630708,0.13702946,0.085825,0.07330816,1.00576508,0.14279352,0.17082622,0.15397564,0.14478389,0.06868804,0.06042213,0.00316943,0.01528889,0.00341953,0.00866733,0.91996374,0.01060539,0.00638049,1.03181706,76.71956034
prop,0.00925755200958442,0.0113960662199488,0.0136560893383243,0.0217784390655438,0.0289486407398252,0.0323118706495966,0.0430811329646887,0.0539338858520888,0.0490777194670248,0.0584500018004144,0.055319021266435,0.0531988811186141,0.054578765460115,0.0552606312029342,0.054329158450962,0.0501791490063172,0.0452229476371371,0.0407978920385977,0.0362485702169758,0.0269948717226968,0.000693378061139186,0.0238778069358263,0.0190189524488091,0.0139035800684048,0.00883734808952634,0.00636944891021778,0.00617532084256467,0.0044795955357009,0.00539167310353228,0.00359001105818902,0.00225101746196999,0.00286962202369681,0.00285467511843669,0.0033746447301395,0.00243617363253518,0.00321493734983518,0.00189104720304762,0.00109893512979431,0.00141505190487123,0.00176679623031322,0.000564019264555655,0.000137419452787234,0.00815661113315499,0.000149737693348205,0.000174243308235309,0.000283718127470176,0.000472331043600973,0.000410739058726989,0.000206663984122618,0.000350031333352138,0.0010404587779993,0.000642683818591862,0.00078384273493609,0.0108720381908278,0.00111156189662804,0.00235162218344902,0.00291660873717671,0.0033134977426019,0.00202704224725488,0.00120534554147837,0.000603588964727897,0.00178610851512604,0.00111868472159704,0.000955534151592089,0.0131096303933798,0.00186124007185623,0.00222663189469472,0.00200699325331926,0.00188718352084341,0.000895313264252213,0.000787571379870084,4.13118895097151e-05,0.000199282815650192,4.45718143436378e-05,0.000112974187568187,0.0119912540677107,0.000138235802616697,8.31664046525218e-05,0.0134492045500166,1
