,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,86,87,88,89,9,90,91,92,93,total
raw,0.01981731,0.82458562,0.71950644,1.07550237,1.29279621,2.03105014,2.57315521,3.48321681,3.7286584,3.71249543,4.22727816,0.01071395,4.74469388,5.01683801,5.06797908,4.18262988,3.93767771,3.6866381,3.43872742,2.86013329,2.38069043,2.02994517,0.10214671,1.41833082,1.27933309,1.05442537,0.7403287,0.41029917,0.49109717,0.43444775,0.34415379,0.21938497,0.29147848,0.3370314,0.21298487,0.19106143,0.25327337,0.09888003,0.1038474,0.06143441,0.03294241,0.06131934,0.02132141,0.00392231,0.62702885,0.00515104,0.02933776,0.02667567,0.00299854,0.03136119,0.00254984,0.04261576,0.09773083,0.03900022,0.05763369,0.8387042,0.03842206,0.11204359,0.23920564,0.1420757,0.16617447,0.09203938,0.09261947,0.10647619,0.02204678,0.03965028,0.92581458,0.0414973,0.15597946,0.16390816,0.12575877,0.10310375,0.01341683,0.02499041,0.05794645,0.02279781,0.02442408,0.92486664,0.04881772,0.11729214,0.09942455,0.08239707,0.07171289,0.06182998,0.07047067,0.07186978,0.0977357,0.09482926,0.98558047,0.12268162,0.11118943,0.02644534,0.01306491,76.71956034
prop,0.000258308440665915,0.0107480493415977,0.00937839628917769,0.0140186200915864,0.0168509335073179,0.0264736936838395,0.0335397543807144,0.0454019391477655,0.0486011440038969,0.0483904680051246,0.0551003960563103,0.000139650826367079,0.0618446437775819,0.065391902505264,0.0660585000427545,0.0545184286961987,0.0513256031779809,0.0480534310110985,0.0448220428370614,0.0372803660151945,0.0310310749885614,0.0264592909683507,0.00133142981460417,0.0184872125663175,0.0166754486643347,0.0137438922398288,0.00964980373608851,0.00534803859904393,0.00640119896182398,0.00566280291590107,0.0044858675997986,0.00285957021948179,0.00379927203321092,0.00439303091032286,0.0027761482085678,0.00249038744686842,0.00330128807930549,0.00128885032137555,0.0013535974338197,0.000800765928894008,0.00042938736684632,0.000799266050642751,0.000277913610368847,5.11252929841803e-05,0.0081729984794123,6.71411564035561e-05,0.000382402608539245,0.000347703634924141,3.90844262755325e-05,0.00040877697761843,3.3235852613073e-05,0.000555474507558942,0.00127387109059129,0.000508347803704319,0.000751225499006816,0.0109320777684738,0.00050081178554366,0.00146043055386988,0.00311792245601912,0.00185188365744485,0.00216599872657717,0.00119968596785626,0.00120724714257402,0.00138786235906628,0.000287368435146066,0.00051682100137541,0.0120675167570962,0.000540895956860224,0.00203311201613698,0.00213645854164967,0.0016392008692786,0.00134390433864679,0.000174881476647419,0.000325737137820516,0.000755302164704767,0.00029715772482228,0.000318355317623813,0.012055160846872,0.000636313865507744,0.00152884270295859,0.00129594785944259,0.00107400341757485,0.000934740627842341,0.000805921980339649,0.000918548929213011,0.000936785608278943,0.00127393456853588,0.00123605061837871,0.0128465343861745,0.00159909180209465,0.00144929701769978,0.000344701401869374,0.000170294380495664,1
