,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,9,total
raw,0.98797355,0.68272597,1.20730946,1.77310286,2.12063301,2.40867371,3.57585948,3.71813379,4.27717081,3.93082071,4.2683586,4.77626514,4.6842054,4.52025093,3.8353724,3.41785158,3.41251718,2.81093436,2.61975654,2.20967143,0.00950706,1.59803615,1.22386075,0.92440013,0.69880679,0.6378512,0.65517362,0.55313929,0.6031739,0.31838408,0.19620652,0.11316094,0.15395493,0.12749835,0.20343991,0.17181365,0.10893088,0.05806324,0.02857948,0.03722302,0.0034865,0.0034865,0.54065446,0.01737381,0.01446192,0.01384366,0.02163997,0.01633058,0.01577456,0.02422537,0.11028213,0.06010712,0.02740177,0.68557067,0.0527268,0.12050587,0.25652372,0.25399609,0.12778706,0.10531777,0.10613187,0.13885785,0.15716025,0.12259321,0.98829184,0.13287565,0.12049,0.10462847,0.13327504,0.07133405,0.11319717,0.02503145,0.03179292,0.01185608,0.01074389,1.17587805,0.03041718,0.01990367,0.00254036,1.09227421,76.71956034
prop,0.0128777269528341,0.00889898178475406,0.0157366577004552,0.0231114835922168,0.0276413603076183,0.0313958226471244,0.046609488690404,0.0484639611270223,0.0557507210813612,0.051236225710623,0.0556358584575278,0.062256158909578,0.0610562075595961,0.058919145390921,0.0499921060939698,0.0445499370024153,0.0444804058427429,0.0366390832734535,0.0341471787428129,0.028801930305744,0.000123919636111929,0.0208295790919284,0.015952395250653,0.012049080129022,0.00910858700053911,0.00831406224401207,0.00853985107704542,0.0072098860779264,0.0078620614785447,0.00414997268739562,0.002557451048083,0.00147499463628965,0.0020067233091237,0.00166187539963684,0.00265173456545385,0.00223950253675294,0.00141985798038008,0.000756824462271156,0.000372518818842856,0.000485182916000011,4.54447338403504e-05,4.54447338403504e-05,0.00704715274180363,0.000226458675245323,0.000188503687141959,0.000180444986111087,0.000282065876082939,0.00021286070889389,0.00020561327424312,0.000315765235001867,0.001437470828968,0.000783465386579665,0.000357167974875806,0.00893606098577389,0.00068726671224821,0.00157073202017779,0.00334365471938522,0.00331070836269602,0.00166563858595752,0.00137276295032532,0.00138337432500464,0.00180994063814522,0.0020485030063195,0.00159793942322793,0.0128818756992371,0.00173196573873901,0.00157052516289225,0.00136377827944158,0.00173717158191942,0.000929802643339809,0.00147546687570082,0.000326272073107138,0.000414404356061251,0.000154537903338563,0.000140041078864191,0.0153269654412621,0.000396472292922423,0.000259434098837277,3.31122856901398e-05,0.0142372323975703,1
