,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,81,82,83,84,85,86,87,88,89,9,90,91,92,93,94,total
raw,1.02667153,0.99879879,1.09337992,1.6679235,2.73748392,2.70880819,3.12923614,3.58176947,3.63546995,4.45264256,0.00093135,4.8304239,4.12814598,4.40785212,3.9147532,3.66800252,3.74306785,3.37868435,3.04320734,2.83773781,2.52735763,0.02879267,2.0565346,1.48365568,1.17509337,0.68806917,0.66341231,0.70515839,0.48233817,0.36381963,0.29183729,0.1406477,0.28091861,0.06283762,0.01365267,0.00757564,0.00757564,0.00757564,0.00757564,0.00392231,0.00392231,0.00392231,0.00392231,0.86180263,0.00312083,0.02699972,0.01470281,0.00180262,0.01709858,0.04058381,0.06747935,0.06203514,0.12095591,0.04792103,0.60849398,0.07511728,0.15120294,0.18011891,0.18511128,0.20332905,0.06657663,0.09281971,0.07319987,0.03460263,0.03268934,0.78938565,0.08917754,0.07419265,0.09300435,0.08904978,0.06131778,0.07694916,0.04572062,0.12281874,0.0461028,0.00393874,0.87407544,0.02269147,0.00180452,0.00380448,0.00412576,0.0571845,0.08073414,0.03611411,0.00911886,0.01963425,0.98122447,0.0450829,0.01985886,0.04083098,0.0654000200000001,0.00334602,76.71956034
prop,0.0133821352136284,0.0130188283870971,0.0142516447585784,0.0217405247450353,0.0356816945752586,0.0353079211871823,0.040787983222689,0.0466865223696093,0.0473864804997395,0.0580379050696734,1.21396681090521e-05,0.0629620904837422,0.0538082590894055,0.0574540847270971,0.0510267939838405,0.0478105258130315,0.0487889637715825,0.0440394123092807,0.0396666420729387,0.0369884524549401,0.0329428064863699,0.000375297640815443,0.0268058705092418,0.0193386885094863,0.0153167375411474,0.00896862764789927,0.00864723816273111,0.00919137683890434,0.0062870299029662,0.00474220170693955,0.00380394893696806,0.00183327041209162,0.00366162956037608,0.00081905604935066,0.000177955529717521,9.87445700474148e-05,9.87445700474148e-05,9.87445700474148e-05,9.87445700474148e-05,5.11252929841803e-05,5.11252929841803e-05,5.11252929841803e-05,5.11252929841803e-05,0.0112331539203396,4.06784135123994e-05,0.000351927459963856,0.000191643564364045,2.34962243267725e-05,0.000222871193789743,0.000528989084662943,0.000879558611923088,0.000808596135393338,0.00157659806005087,0.000624625972667559,0.00793140598438419,0.000979115100074882,0.00197085253525842,0.00234775732814112,0.00241283030272381,0.00265028956238672,0.000867792121135088,0.00120985716795884,0.000954122647152803,0.000451027480431987,0.00042608872959034,0.0102892358415723,0.00116238335575425,0.000967063023708668,0.00121226385536922,0.00116071806988147,0.000799245716845306,0.0010029927134486,0.000595944760337244,0.0016008790907521,0.000600926280021484,5.13394495816267e-05,0.0113931236848378,0.000295771637629799,2.35209898493013e-05,4.95894395528284e-05,5.37771590675933e-05,0.000745370538446441,0.00105232798053337,0.000470728844638215,0.000118859648824729,0.000255922347742693,0.0127897561671558,0.000587632408217735,0.000258850023540164,0.000532210818454229,0.000852455615102135,4.3613649311484e-05,1
