,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,86,87,88,89,9,total
raw,0.97596831,0.94368329,1.3660357,1.6704683,2.10172369,2.49948635,3.15698365,3.69691719,3.9962673,4.5169732,0.01948373,4.76786122,4.201018,4.13917409,4.06768458,3.89345985,3.98546804,3.32878599,2.98577803,2.80651517,2.56303996,0.02834231,2.33964661,1.43064278,0.88169516,0.85230255,0.71301222,0.68589147,0.39869574,0.26315985,0.20977979,0.2528932,0.30158521,0.10472446,0.15186157,0.09961194,0.01826594,0.0057559,0.00457531,0.00102104,0.00168018,0.00375942,0.00423415,0.55584253,0.00907075,0.01469026,0.00983322,0.01959333,0.01268081,0.026517,0.07266273,0.14741927,0.06800094,0.00546915,0.73143528,0.04240818,0.18422894,0.18243936,0.12072955,0.16737376,0.11427997,0.08609959,0.05566921,0.05112881,0.06165126,0.85936103,0.04572588,0.16521877,0.17200049,0.09905184,0.02875432,0.05950144,0.06397069,0.05487918,0.06011724,0.03001032,0.97623678,0.00882914,0.01339446,0.00741961,0.04117062,0.03558706,0.00823673,0.0119047,0.00306264,0.00215942,0.0061198,0.79171184,76.71956034
prop,0.0127212448256322,0.012300426199236,0.0178055725807878,0.0217736949038413,0.0273948870494791,0.0325795186901875,0.041149657740596,0.048187413661083,0.0520892883417168,0.0588764218666272,0.00025396039697899,0.0621466181358463,0.0547581083804735,0.0539520048297503,0.0530201758452882,0.0507492461211359,0.0519485255433882,0.0433890128573174,0.0389180805620868,0.0365814814052935,0.033407907300841,0.000369427429906984,0.0304960899102045,0.0186476926309247,0.0114924428150079,0.0111093252649367,0.00929374747248454,0.0089402424487356,0.00519679385847742,0.00343015325992156,0.00273437163964853,0.00329633275893719,0.00393100805926751,0.00136502945970871,0.0019794374384706,0.00129839039168821,0.000238087130831438,7.50251953281723e-05,5.96368120427631e-05,1.3308731117267e-05,2.19002819170744e-05,4.90021056343295e-05,5.51899669554337e-05,0.00724512142062153,0.000118232559725329,0.000191479981570499,0.000128170963916137,0.000255388976594336,0.000165287834599184,0.000345635453103276,0.000947121303589055,0.00192153434334971,0.000886357269236666,7.12875565991545e-05,0.00953388258168425,0.000552768809050242,0.00240132945475115,0.00237800320011584,0.00157364757390371,0.0021816308547422,0.00148958061664512,0.00112226386098187,0.0007256195128503,0.00066643773469779,0.000803592457083677,0.0112013289204415,0.000596013321731192,0.00215354166874518,0.00224193790003151,0.00129108977633643,0.000374797768294927,0.000775570659376904,0.000833825033883139,0.000715321878237969,0.000783597295573344,0.000391169082135019,0.0127247441939655,0.000115083297673653,0.000174589895205857,9.67107992683786e-05,0.000536637851123535,0.000463859019033581,0.000107361538094028,0.00015517164002559,3.9919936798741e-05,2.81469287679706e-05,7.97684446167148e-05,0.0103195565314941,1
