,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,86,87,88,89,9,90,91,92,93,94,95,96,total
raw,0.01196301,0.99344591,0.95818997,1.34676108,1.70035388,1.93145555,2.68582037,3.31034305,4.02042313,4.5210821,4.57423437,0.04984577,4.80570377,4.47658516,4.34120781,3.85368676,3.42922659,3.62150315,2.6640403,2.60029121,2.18396198,2.20122667,0.18432137,2.13650982,1.6776155,0.91696052,0.69215734,0.78274236,0.70083407,0.52318773,0.55200043,0.2853336,0.19760285,0.4295137,0.12237583,0.08866212,0.05393235,0.07058335,0.03867411,0.01494117,0.0034865,0.0034865,0.0034865,0.0034865,0.60366137,0.01264749,0.02267873,0.00178546,0.01604195,0.01589801,0.03790747,0.05879192,0.06668361,0.04168428,0.05540178,0.41748758,0.03773022,0.04333842,0.13727647,0.18626949,0.18899608,0.13556199,0.13980421,0.17709682,0.12308079,0.06936267,0.80978536,0.12443098,0.15919617,0.07062947,0.09509632,0.08586384,0.02712429,0.03724699,0.03038298,0.04125836,0.09879004,1.0950007,0.07573269,0.03387006,0.05745557,0.07812584,0.02318457,0.04960927,0.054297,0.02491402,0.03470465,0.03673004,0.98311692,0.0973545199999999,0.06534867,0.04298904,0.01681269,0.00140449,0.01584641,0.00082577,76.71956034
prop,0.000155931680877513,0.0129490563501318,0.0124895133099508,0.0175543378250804,0.0221632380642498,0.0251755294404754,0.0350082867797623,0.0431486186225451,0.0524041471585941,0.0589299792642686,0.0596227917590801,0.000649713968368656,0.0626398763066738,0.0583499845431987,0.0565854104319806,0.0502308243545912,0.0446982044057944,0.0472044304470789,0.034724394772255,0.0338934581803679,0.0284668208514397,0.0286918572036228,0.00240253423224975,0.027848306358008,0.0218668549789033,0.0119521086400428,0.00902191484065536,0.0102026439741195,0.00913501155238763,0.00681948290216179,0.00719504162372263,0.00371917668369683,0.00257565149127913,0.00559849011251516,0.00159510598676092,0.00115566512121646,0.000702980436292735,0.000920017655043824,0.000504097127624389,0.000194750464337711,4.54447338403504e-05,4.54447338403504e-05,4.54447338403504e-05,4.54447338403504e-05,0.0078684153992116,0.000164853525540942,0.000295605578284001,2.32725525548808e-05,0.000209098565332055,0.000207222381483215,0.000494104369628873,0.000766322431195517,0.000869186550398315,0.000543333144966769,0.000722133700381944,0.00544173582525512,0.000491794007066647,0.000564894008880343,0.00178932816339964,0.0024279269742228,0.00246346667215533,0.00176698079862849,0.00182227595388225,0.00230836593973109,0.00160429477768824,0.000904106719233058,0.0105551355666176,0.00162189380972149,0.00207504017612309,0.000920618805516997,0.00123953160808742,0.00111919098101547,0.000353551165827758,0.00048549535261844,0.000396026513516905,0.000537781496884944,0.00128767734802167,0.0142727707920543,0.00098713665282196,0.000441478807358869,0.000748903796442168,0.00101833013189554,0.0003021989424503,0.000646631312538098,0.000707733461445434,0.000324741433470003,0.000452357258646928,0.000478757175317775,0.0128144232793188,0.00126896608333718,0.000851786294269579,0.000560340020321863,0.000219144764718291,1.83068045981453e-05,0.000206549802029275,1.07634871255833e-05,1
