,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,9,94,95,96,97,98,total
raw,0.00392881,0.82338491,0.71494962,1.01243301,1.61250139,2.10878146,3.14118024,3.68782482,4.01495092,4.21127718,4.47212202,0.05812304,5.19099411,4.19156991,4.1144541,3.88175229,3.71853658,3.85185828,3.49867947,2.95932765,2.36601103,2.04036732,0.05911813,1.50302018,1.17554879,1.0136867,0.50811988,0.63104115,0.5534957,0.42383648,0.46477732,0.41134928,0.1959018,0.17240422,0.08042787,0.04985658,0.02655852,0.05131623,0.10816938,0.02757848,0.1017397,0.054198,0.01693902,0.00392231,0.60727912,0.0226309,0.00893115,0.01814997,0.02810513,0.05809823,0.02572769,0.03277912,0.07100773,0.06103221,0.01078546,0.71376282,0.06234397,0.18210562,0.26510429,0.11895463,0.19232108,0.11469254,0.08289069,0.08365102,0.09669462,0.10219001,0.79681611,0.15057773,0.15197217,0.12574049,0.14083451,0.13328558,0.11606958,0.06192625,0.02271691,0.0268431,0.008854,1.14967411,0.00933458,0.01289096,0.00330277,1.19605401,0.04418298,0.09682161,0.08322639,0.07802278,0.04316184,76.71956034
prop,5.12100171401999e-05,0.0107323987044632,0.00931900048477259,0.0131965434305564,0.0210181260535623,0.0274868814504992,0.040943668421445,0.0480688992957803,0.0523328197164692,0.0548918315138509,0.0582918098093991,0.000757603924506536,0.0676619376726736,0.054634957387974,0.0536297924775099,0.05059664409959,0.0484692112874535,0.0502069910584683,0.0456034869659682,0.0385733134664103,0.0308397365615039,0.0265951383318368,0.000770574410724002,0.0195910948047542,0.0153226737065527,0.0132128846347349,0.00662308122919569,0.00822529674575036,0.00721453169891823,0.00552449047050939,0.0060581332575452,0.00536172624265589,0.0025534791796488,0.00224720031287917,0.00104833590864658,0.00064985487115736,0.000346176644942958,0.000668880657977973,0.00140993221964025,0.00035947129881584,0.00132612464864394,0.000706443047376827,0.000220791411276745,5.11252929841803e-05,0.00791557090927927,0.000294982138840552,0.000116412945543739,0.000236575521543193,0.000366335910626257,0.000757280538920252,0.000335347203320535,0.000427258965702253,0.000925549230017915,0.000795523458809227,0.00014058292242815,0.00930353115733197,0.000812621575563111,0.00237365307091122,0.00345549803498783,0.00155051240482643,0.00250680633658073,0.00149495825434497,0.00108043750032783,0.00109034801071958,0.00126036462632836,0.00133199420782812,0.0103860880650088,0.00196270324455303,0.00198087905257148,0.0016389625988829,0.00183570538433563,0.00173730896539702,0.001512907262315,0.000807176810262727,0.000296103234941974,0.00034988599883835,0.000115407334984214,0.0149854105642024,0.000121671448045736,0.000168027031735724,4.30499078118153e-05,0.0155899487001674,0.000575902413989251,0.00126201987564727,0.00108481317712411,0.00101698679781564,0.00056259237942343,1
