,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,8,81,84,85,86,9,total
raw,0.00995197,0.99317679,1.03324345,1.4042075,1.68375858,2.29760082,2.89817277,3.4508534,3.79468596,3.86217459,4.81408929,0.03619634,4.75383229,4.60377734,4.20056978,3.7747855,4.20425127,3.79704301,3.47723826,2.87445509,2.34845158,2.04178952,0.02741209,1.66026416,1.14896695,0.7312637,0.77734124,0.68692643,0.54592951,0.57787439,0.47384628,0.41653213,0.2980161,0.21445591,0.19619734,0.12602268,0.11620308,0.07936372,0.03311979,0.04994006,0.04023837,0.05261132,0.08876355,0.09666775,0.51997731,0.02466899,0.0099462,0.01513569,0.02427112,0.01221852,0.02267399,0.04139734,0.09597269,0.11544771,0.05650929,0.64566341,0.04761174,0.14102652,0.19784395,0.16178522,0.11729429,0.10717814,0.09883307,0.07182806,0.05127745,0.06973912,0.66912411,0.13938469,0.15135591,0.23587652,0.22366354,0.07402871,0.05968311,0.04234066,0.03137536,0.78656474,0.00328086,0.00793473,0.0111119,0.02982541,0.81344862,76.71956034
prop,0.000129718809074187,0.0129455485093829,0.0134677968098481,0.0183031223559799,0.0219469268663434,0.0299480446683696,0.0377761910672597,0.0449800987480476,0.0494617792800558,0.0503414588520047,0.0627491772458716,0.00047180067038429,0.061963758250599,0.0600078691743973,0.0547522660633642,0.0492023870219171,0.0548002523915402,0.0494925022142013,0.0453240118242315,0.0374670433102224,0.0306108581643626,0.0266136759771739,0.000357302490766594,0.0216406891885481,0.0149761930974069,0.00953164612465505,0.0101322431535718,0.0089537326198916,0.00711591030475918,0.00753229538124332,0.00617634248554141,0.00542928202604452,0.00388448654657658,0.00279532245817873,0.00255733139150573,0.00164264080035785,0.00151464736613479,0.00103446526085762,0.000431699423891667,0.000650942990010362,0.000524486451977496,0.000685761489857881,0.00115698720908494,0.00126001438970186,0.00677763672908973,0.000321547593477776,0.000129643600092612,0.000197285932465238,0.000316361562715389,0.000159262122278215,0.000295543794822534,0.000539593029685498,0.0012509546401814,0.00150480150679133,0.000736569523463982,0.00841589038230403,0.000620594536634437,0.00183820813590445,0.00257879410574318,0.00210878711091425,0.0015288707271025,0.00139701191619212,0.00128823822193452,0.000936241809542153,0.000668375180628674,0.000909013551315146,0.0087216885372469,0.00181680772650789,0.0019728464205117,0.00307452908951329,0.00291533917828497,0.000964926150148999,0.000777938634365224,0.000551888720586482,0.000408961676278553,0.0102524667309635,4.27643222336016e-05,0.000103425123460503,0.000144837899888309,0.000388758875413545,0.0106028842761223,1
