,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,84,85,86,87,9,total
raw,0.07390575,0.97483908,0.82500105,0.8117045,1.46844765,2.25220417,2.77216563,3.19086505,3.89134204,3.86892349,4.10578649,0.07408564,4.78894987,4.75914693,4.74174226,4.53080668,3.70878468,3.51012568,3.44113417,3.04245208,2.78788626,2.25052909,0.15819719,1.83556385,1.56978273,1.07241408,0.91804492,0.7735655,0.6089074,0.5113958,0.34683544,0.16342882,0.18874449,0.33776621,0.22745889,0.09894377,0.00837427,0.00734492,0.00734492,0.00734492,0.00369159,0.00369159,0.00369159,0.00369159,0.65141651,0.00547493,0.01636167,0.00916613,0.0160793,0.00956056,0.03470824,0.06711058,0.09131607,0.07502791,0.03786352,0.46887288,0.04372184,0.0642319,0.24480678,0.18368734,0.13714269,0.04895489,0.06760362,0.03457515,0.02906987,0.01771849,0.65408582,0.07884883,0.07151187,0.03501155,0.12119405,0.10094305,0.08482121,0.03884405,0.05814222,0.09467209,0.07605816,0.95979659,0.03492532,0.00992756,0.00430509,0.01718953,0.01765627,0.01574659,0.00295175,1.16140515,76.71956034
prop,0.000963323429806819,0.0127065258935242,0.0107534642579262,0.0105801505691997,0.019140459662337,0.0293563226903133,0.0361337528228072,0.0415912843590209,0.0507216415573114,0.0504294272914755,0.0535168146402858,0.000965668203410875,0.0624214978393605,0.0620330318488371,0.061806170929368,0.0590567341616755,0.0483421002879016,0.0457526824247179,0.0448534135851384,0.0396567976473886,0.036338663147245,0.0293344888842725,0.00206201898575687,0.023925630463278,0.0204613102974412,0.0139783658202335,0.011966243236164,0.0100830283251334,0.00793679470139675,0.00666578116107071,0.0045208215279509,0.00213021059135022,0.00246018732593795,0.00440260878064359,0.00296480961298481,0.00128968113948396,0.000109154301235403,9.57372535432859e-05,9.57372535432859e-05,9.57372535432859e-05,4.81179764800513e-05,4.81179764800513e-05,4.81179764800513e-05,4.81179764800513e-05,0.00849087908107269,7.13628959255842e-05,0.000213265951049375,0.000119475788956274,0.000209585403367029,0.000124616981088398,0.000452404052450022,0.000874751884689959,0.00119025799411926,0.00097795020810204,0.000493531503989325,0.00611151677514944,0.000569891691326655,0.000837229771851427,0.0031909304343649,0.00239426997738189,0.0017875844099239,0.000638101805889468,0.000881178407441327,0.000450669292769307,0.000378910800207539,0.000230951401721758,0.0085256721636734,0.00102775393459717,0.000932120435558794,0.000456357542259607,0.00157970209243772,0.00131574072573732,0.00110560083535536,0.000506312208097307,0.000757853925939222,0.00123400198828616,0.000991378986831144,0.0125104547751114,0.000455233578571365,0.000129400637282119,5.61146333597459e-05,0.00022405668024974,0.000230140396031368,0.000205248699682525,3.8474542697047e-05,0.0151383186354689,1
