,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,9,total
raw,0.00751959,1.12451626,1.03906459,1.02894387,1.61963357,2.18379648,2.98933307,3.64248552,4.13847533,3.99203867,4.15861226,0.00125554,4.4586517,4.04334709,4.40246653,4.22020948,3.54793823,3.56893272,3.38799528,2.8788449,2.66292265,2.20958362,0.06781719,1.64409203,1.50934007,0.84878455,0.80457367,0.46881471,0.78024078,0.59495691,0.35566106,0.39548287,0.33069303,0.32181781,0.15221862,0.19096932,0.25443616,0.15405498,0.05525053,0.03043105,0.02846695,0.01286852,0.0036408,0.00537831,0.60603871,0.01382057,0.02741684,0.02147131,0.02360753,0.02391271,0.02375047,0.06272192,0.09303945,0.12711081,0.06766104,0.50353306,0.03544669,0.11575817,0.20270821,0.28500184,0.17515687,0.03068569,0.03957576,0.03382937,0.06198332,0.02373521,0.80848572,0.05801931,0.19609418,0.20244359,0.06898551,0.03380559,0.04822248,0.00300873,0.02457866,0.03098159,0.04242998,0.98404498,0.06244303,0.04359875,0.00940673,0.00246643,1.18602266,76.71956034
prop,9.80139871328152e-05,0.0146574909321228,0.013543672375013,0.0134117539965037,0.0211110903506515,0.0284646636440826,0.0389644186795662,0.0474779248454697,0.0539428968526333,0.0520341703251215,0.054205371375568,1.63653179767427e-05,0.0581162311181201,0.0527029491837674,0.0573838863321098,0.055008259449053,0.0462455495609791,0.0465192019373348,0.0441607754917434,0.0375242622251972,0.0347098267794896,0.0288007857475686,0.00088396218251842,0.0214298937938882,0.0196734713195829,0.0110634699448018,0.010487203868666,0.0061107585591255,0.0101700371657787,0.00775495724119526,0.00463585894423545,0.00515491575091578,0.00431041351820135,0.00419472959143394,0.00198409140153318,0.00248918684040519,0.00331644444874826,0.00200802740940212,0.000720162234443796,0.000396653081236883,0.000371052048184874,0.000167734537880174,4.74559549593999e-05,7.0103503932567e-05,0.00789940280306877,0.000180144019839934,0.000357364404572916,0.000279867479751514,0.000307712008454922,0.000311689872752469,0.000309575157818221,0.000817547959373512,0.00121272136581173,0.00165682401511009,0.000881926847601118,0.00656329439022434,0.000462029368298124,0.00150884819317253,0.00264219723238315,0.00371485236277359,0.0022830796895049,0.000399972182635164,0.00051584967151286,0.000440948434142187,0.000807920688352579,0.000309376251568858,0.0105381954278285,0.000756251857321319,0.00255598675397727,0.00263874804681916,0.000899190632666235,0.00044063847407601,0.000628555218334037,3.92172476832002e-05,0.000320370188398814,0.000403829086906887,0.000553052960835046,0.0128265200639704,0.00081391277170085,0.000568287276501355,0.000122611886177553,3.21486461740586e-05,0.015459195213631,1
