,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,total
raw,1.94012537848376,1.11065955563572,2.95268970251187,5.89124198624725,6.27817628160166,3.32910071116224,1.44469935639134,1.33227517830298,0.709079129664885,0.882078756896451,0.585471608172155,0.815964221013892,0.392147369428411,0.266595285529866,0.180867264308862,0.312957884771729,0.158378206887855,0.297259724704822,0.526136895900767,0.413594066782796,0.241984694036173,1.20975799755606,0.212802324165346,0.36062115113658,0,0.341070423276788,0.104081893168743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.615664850639
prop,0.0594844651295143,0.0340529485056307,0.0905298026587373,0.180626150447209,0.19248960002355,0.102070607065887,0.0442946468516657,0.0408477087437598,0.0217404468960562,0.0270446351756392,0.0179506262053304,0.0250175559735035,0.0120232830213402,0.00817384182572145,0.00554541092867891,0.00959532440025049,0.00485589386612647,0.00911401702421523,0.0161314171674921,0.0126808412055011,0.00741927828680862,0.0370913180245154,0.00652454350202145,0.0110566855769465,0,0.0104572580334847,0.00319116270189118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
