,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,total
raw,0.744514428007071,1.68940604323374,3.88028829281365,7.03018115206701,5.39364049917776,3.30305450044056,2.18834718448301,0.598700573942658,0.678988825447901,0.464110869987476,0.95519137680744,0.484310459539398,0.210284008380576,0.286679366529161,0.552561976503739,0.238161361860865,0.236527694524982,0.220479940159419,0.229843625685149,0.496588225415932,0.689829602518543,0.834233698153478,0.404946945129123,0.308634197393811,0,0.0792610400446921,0.0554497100965646,0,0,0.0356014493952809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.615664850639
prop,0.0228268971801286,0.0517973817480114,0.118970081112347,0.215546155022784,0.165369632165327,0.101272027277894,0.0670949739796624,0.0183562278029395,0.0208178747407811,0.0142296921467901,0.0292862764313304,0.014849013863653,0.00644733165316591,0.00878962203720168,0.0169416131492078,0.00730205448674763,0.00725196606011691,0.00675994008305795,0.00704703174801742,0.0152254515641493,0.0211502542007825,0.0255777002239197,0.0124157194704921,0.00946275965267543,0,0.00243015251743793,0.00170009442856653,0,0,0.00109154449428871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
