,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,total
raw,1.69347296190302,1.40969621397356,3.82362048924361,5.96216883898886,3.88990146958303,4.76818830812329,2.03190420762656,1.55963673480332,0.711172959339963,0.617443411680126,0.630707773809018,0.551230992784143,0.253651166420115,0.108251921294974,0.0490934059869997,0.220195416914921,0.558731964871673,0.243828776373853,0.0525059810245361,0.277348884426667,0.690429399287009,1.21326845152764,0.257733568262021,0.536994193268957,0.0067744160145224,0.171865140206606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.615664850639
prop,0.0519220739377276,0.0432214465174681,0.117232639799115,0.182800775832477,0.11926482220726,0.146193196734111,0.0622984144867663,0.0478186399678057,0.0218046439524298,0.0189308853432135,0.0193375721972033,0.0169008050367351,0.00777697365918162,0.00331901623930419,0.00150520942043706,0.00675121656796786,0.0171307856954731,0.00747581806136556,0.00160983935985924,0.00850354839298128,0.0211686440380344,0.0371989489432061,0.00790214056473454,0.0164643031416984,0.000207704366768095,0.00526940477815338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
