,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,total
raw,1.88508114369699,1.38365875895171,2.16710191545708,4.94263387174698,5.8769882363729,5.09292038208398,2.43286986645465,1.49720346478061,0.458739633423336,0.757587967718258,0.98135310335615,0.403393524165412,0.385506130875497,0.250840840417458,0.110665716901772,0.194577228342057,0.307730396960251,0.0819821479963487,0.155288169446661,0.120870916400534,0.929909716593974,0.752546069955153,0.370700461514449,0.571897973969635,0.0490190775742373,0.128750332582925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.615664850639
prop,0.057796802620139,0.0424231351802294,0.0664435916109993,0.151541717588202,0.180189128852229,0.156149519116247,0.0745920672657078,0.0459044287963144,0.0140650094218254,0.0232277333970525,0.0300883979477402,0.0123680914067741,0.011819661890717,0.00769080874377893,0.00339302348759582,0.005965759987819,0.00943504902841869,0.00251358199723292,0.00476115296615265,0.0037059160668364,0.0285111378490191,0.0230731482372468,0.0113657183813987,0.0175344570343299,0.00150293050283404,0.00394749986463643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
