,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,total
raw,2.00351941381629,1.40055963156284,2.70842863239177,5.476274755694,4.65898027979166,4.95245133124647,2.87761761873743,0.586103061467411,0.347015046875936,1.00772933317551,1.00473765311082,0.491337090015533,0.162875140304428,0.121445377372813,0.0419271455089532,0.360447324958286,0.0570325788218514,0.361985992042818,0.382929525476262,0.407452458390025,0.69248770504417,0.977578450332993,0.218477550094386,0.556568894899621,0,0.379515091001439,0.0543399656052799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.615664850639
prop,0.0614281334748581,0.0429413178598871,0.0830407304218638,0.16790320788407,0.14284486614414,0.151842722014892,0.0882280840177646,0.0179699866353001,0.0106395208702648,0.0308970961588652,0.0308053709072601,0.0150644511545472,0.00499377035698345,0.00372352910569087,0.00128549105777716,0.0110513560465171,0.00174862536400922,0.0110985317546187,0.0117406628756415,0.0124925387925073,0.0212317519270377,0.0299726666560299,0.00669854657554545,0.0170644657237063,0,0.0116359759256603,0.00166606953603815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
