,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,total
raw,2.10933249682347,0.796637859041656,2.09002969903243,4.7173421317014,6.05539212763328,4.546187221811,2.81414674135657,1.43132741954156,0.945348799252358,0.627668765131106,0.413263246648902,0.787404259569459,0.690423180641056,0.423299828748131,0.139515907001456,0.136396836129295,0.148021996292532,0.2104634855413,0.204774664571238,0.588986493557284,0.248322324949124,0.984082741609573,0.310713837102991,0.576317491526249,0,0.226287339752228,0.0681301527733495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.615664850639
prop,0.0646723746544183,0.0244250075137146,0.0640805486751096,0.144634247172459,0.185659012482606,0.139386618136712,0.0862820596864648,0.0438846617444781,0.0289845018821941,0.0192443958449251,0.0126706982225078,0.0241419043019763,0.0211684533736411,0.0129784209730692,0.00427757360275679,0.00418194253448194,0.00453837126946171,0.00645283444336033,0.00627841454432978,0.0180583929916653,0.00761359077260259,0.0301720889675592,0.009526521643078,0.0176699599461011,0,0.00693799561617074,0.00208887824563278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
