,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,total
raw,0,0,0,0,0,0,0,0.0128170368480686,0.0163457767659854,0.144815756693575,0.211138046628416,0.195378442484337,0.135904934921744,0.398456925442034,1.40898975336592,1.38897801367961,1.16417360112188,1.21994126361438,1.63130386855079,2.73757392590954,1.94691675645878,1.15765967081615,0.961071774295862,0.775671632820034,2.34966555569562,2.31801106230363,1.77355069091553,1.45183867743007,0.766496164934356,1.0051989392046,0.653042063015941,0.668809915358573,0.650872618839257,0.589176039191471,0.471293420582647,0.0595526543259073,0.0625182438379696,0.0577497848373581,0.0390026298826374,0.0478457302399879,0.0296642571518383,0.0146323713582997,0.000689943430454435,0.0050993416175563,0.000105469239630406,0.0037940060790833,0.00590128667366251,0.0626484014641389,0.0951091011216185,0.0519303794814574,0.0279654469535937,0.0201670929138126,0.202830684673059,0.167518596169689,0.0956087375653652,0.0952432543304374,0.0295826996917823,0,0.012677171679011,0.0141182424507607,0.0747821051113361,0,0,0,0,0,0.030613087663359,0.0700051844668554,0.0113553128285379,0,29.602749663142
prop,0,0,0,0,0,0,0,0.000432967781503991,0.000552170894663116,0.00489196977785759,0.0071323795603792,0.00660000995541304,0.00459095646412055,0.0134601322504222,0.0475965837430378,0.0469205742535805,0.0393265360268671,0.0412104036785917,0.0551064981163524,0.0924770150428984,0.0657681052812085,0.0391064912546802,0.0324656251609113,0.0262026886571896,0.0793732197999553,0.0783039105718534,0.0599116876336576,0.0490440480682013,0.025892735426828,0.0339562692872468,0.0220601825994913,0.0225928308339309,0.0219868973742547,0.0199027470723453,0.0159205960914316,0.00201172712006735,0.00211190664885466,0.00195082502451661,0.00131753402391532,0.0016162596645392,0.00100207776268746,0.0004942909535366,2.33067346211246e-05,0.000172259052810402,3.5628190229141e-06,0.00012816397538257,0.00019934927467262,0.00211630345751772,0.0032128468538866,0.00175424175363396,0.000944690857160918,0.000681257421803706,0.00685175150893502,0.00565888635602875,0.00322972489560341,0.00321737863591177,0.000999322699019927,0,0.000428243045773385,0.000476923347034181,0.00252618780222455,0,0,0,0,0,0.00103412987008686,0.00236482033809237,0.000383589800196037,0,1
