,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,total
raw,0,0,0,0,0,0,0,0.00114588639708996,0.0343645807418079,0.0403944257573425,0.0829498605860058,0.230887070659435,0.148244465372863,0.545986795465918,0.746199585300022,0.793724238162613,1.39600021117629,1.51248529838154,2.27755079113038,2.73115877640283,1.70128728553069,1.02600769141239,1.55505430245689,1.62568079352273,1.77140151508992,1.83301910437275,1.51410584117569,1.47682929364244,0.843877040289378,0.642129246358257,0.813569327697935,0.593481847004206,0.552215184667173,0.415396597738601,1.03768542539762,0.061931715871476,0.0226965501920913,0.0720272160691563,0.0798493516294645,0.0181328470454783,0.0499477020523337,0,0,0,0,0,0.0120265928945743,0.00336375021813692,0.0699448294008301,0.141770981342209,0.0755941629463509,0.177927314349769,0.126927124147459,0.157729556071465,0.0430900764155111,0.138464242389459,0.0661726528841237,0.016265701201153,0.0499889680163972,0.0804675054592988,0.0102094006879734,0.0263813545176914,0,0,0.0176322121261195,0.0375875344708352,0.0642122046178307,0,0,0,29.602749663142
prop,0,0,0,0,0,0,0,3.87087824654574e-05,0.00116085772885466,0.00136454978733401,0.00280209985659831,0.00779951434534843,0.0050077937711793,0.0184437865292534,0.0252071038599872,0.0268125173233779,0.0471577886196981,0.0510927300873242,0.0769371364838492,0.0922603071498917,0.0574705831346788,0.034659202374361,0.0525307385345041,0.0549165470107275,0.0598390870864092,0.0619205690427812,0.0511474730693981,0.0498882472218862,0.0285067113660755,0.0216915406056946,0.0274828972631181,0.0200482000407936,0.018654185538539,0.0140323653196245,0.0350536837694382,0.00209209335538808,0.00076670412209547,0.00243312587137257,0.00269736266185043,0.000612539282729376,0.00168726562973719,0,0,0,0,0,0.000406266074314998,0.000113629654556214,0.00236278150498694,0.00478911530028327,0.00255361964028876,0.00601049957772348,0.00428768021862152,0.0053282062601047,0.0014556106073201,0.00467741152308764,0.00223535494631819,0.00054946589037319,0.00168865962065131,0.00271824429740349,0.000344880148099385,0.000891179191726856,0,0,0.000595627511861615,0.00126973118708749,0.00216912973789663,0,0,0,1
