,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,total
raw,0,0,0,0,0,0,0.0745747755252844,0.142370672944463,0.250234428295301,0.190294310785846,0.161058157553118,0.0428564283931921,0.198070404651924,0.112098055378108,0.788972095234298,0.885885997725239,1.06962956487611,0.893987438282135,1.70847550946051,3.05728180815144,2.34747270486694,1.20519607821545,1.28442805715535,1.58554747079917,1.58383810113432,1.62151282537762,1.46414543012778,1.23901218464363,0.288914370197568,0.605167863603337,0.921654845778354,0.778855009267672,0.862746673845358,0.409253516012644,0.808553336193742,0.0767739622282374,0.0614500890286223,0.0528990393478656,0.0716390090275196,0.0281858354943326,0.0136374477334223,0,0,0,0,0,0,0.0085560712056734,0.176305991193686,0.214065535986529,0.0378906944969382,0.0143076428151828,0.315400679392407,0.536085408706514,0.194852917195089,0.337012528497755,0.177481210464204,0.161638548497742,0.253798626540841,0.0574590147512844,0.053245637317073,0.00523509879775988,0.000481605909783284,0.00410469577972366,0.0235351141304338,0,0.00218042319347243,0,0,0,29.602749663142
prop,0,0,0,0,0,0,0.00251918407492181,0.00480937326986645,0.0084530805801079,0.00642826470349068,0.00544064856764469,0.00144771782624477,0.00669094617580537,0.00378674469951958,0.0266519868664983,0.0299258010761157,0.0361327774293849,0.0301994729697433,0.0577134059809219,0.103276953760752,0.0792991438828992,0.0407123017939115,0.0433888092076317,0.0535608174524855,0.053503073841358,0.0547757503552633,0.0494597781215832,0.0418546317062669,0.00975971399566613,0.0204429612279167,0.0311340958615711,0.0263102251692995,0.0291441397729196,0.013824848051943,0.0273134538309616,0.00259347402190235,0.00207582368961938,0.00178696370944654,0.00242001198681609,0.000952135724385984,0.000460681791002751,0,0,0,0,0,0,0.000289029610527243,0.00595573023451946,0.00723127204136239,0.00127997212853897,0.000483321413652227,0.010654438624163,0.0181093112905652,0.00658225737177713,0.0113845008430877,0.00599542990039145,0.00546025454854946,0.00857348149847183,0.0019410026232403,0.00179867201266673,0.000176845018024729,1.62689586360596e-05,0.00013865927410231,0.000795031353446775,0,7.36561035134939e-05,0,0,0,1
