,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,total
raw,0.26239987119101,0.138921562831184,0.0899311930582851,0.311828216327796,0.538121327193616,0.229343462527202,0.172900274542895,0.252950579828512,0.284275434723846,0.0771087268660574,0.192104314073426,0.24478395069947,0.127210135177587,0.12718651420655,0.0463334104563216,0.378081792171889,0.460989971390745,0.270033902923005,0.539736335136367,0.922183090340205,0.626898838600663,0.837594467407362,0,0.0223174263901199,0.184415725815929,0.00878798824737858,0.0798273014346829,0.0283726004444759,0.0999475073262022,0.0139326597251091,0.051701709799892,0.307006339069526,0.296590451073748,0.250500155839076,0.0547256081171275,0.0875108942200449,0.0695341978718581,0.0285531872252228,0.0686821566752993,0.0172621001807253,0.0386464014726536,0.363765288634305,0.105252609227889,0.113205526184742,9.42145520665
prop,0.0278513101676478,0.01474523412616,0.00954536120861759,0.0330976701038388,0.0571165828834797,0.0243426792885799,0.0183517589109648,0.0268483556181395,0.0301731981406857,0.00818437546798835,0.0203900894139827,0.0259815437562864,0.0135021748113601,0.0134996676645851,0.00491786135369172,0.0401298720716759,0.048929805563939,0.0286615917605175,0.0572880009826297,0.0978811733551835,0.0665394914957697,0.088902876364169,0,0.00236878761301837,0.0195740171524418,0.000932763363474435,0.00847292691879891,0.00301148812175528,0.0106084999752114,0.00147882247694336,0.00548765648892531,0.0325858725998963,0.0314803227917917,0.0265882658617603,0.0058086152209799,0.00928846895735137,0.00738040953830343,0.00303065573193714,0.0072899732757654,0.00183221167028858,0.00410195671740556,0.0386103081377011,0.0111715872887235,0.0120157155876342,1
