,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,total
raw,0.534297254020616,0.383396844629601,0.174260359176102,0.246144139834014,0.280532469653785,0.197729997613897,0.539330820721632,0.315981935857891,0.350966121970147,0.136770732134938,0.147358574788466,0.187270594210068,0.0950081652754636,0.205543945279501,0.493125729175645,0.156088988264226,0.664868413748953,0.538510749812773,0.491334055431738,0.666002237346302,0.48375215896152,0.655965935474764,0.0742669490351022,0.0907835799764976,0.113802060564445,0.0089439883031252,0,0,0.0249369694539041,0.237225978526045,0.0490037612318942,0,0.0704468255433575,0.150726054159703,0.0656195191702203,0.0692883457480599,0.114351755320653,0.0045926418717751,0.0149079966926063,0.0704813167262839,0.163287446572395,0.0637854161538886,0.0907643782179995,0,9.42145520665
prop,0.0567106930194276,0.0406940155443275,0.0184961192675525,0.0261259152047209,0.029775917148741,0.0209872034921243,0.0572449593923615,0.0335385488682109,0.0372517954256602,0.0145169434163844,0.0156407446149566,0.0198770349274586,0.0100842346741089,0.0218165814909804,0.05234071789967,0.0165673969509565,0.0705696093825999,0.057157916479046,0.0521505483659188,0.0706899542308723,0.0513458004470552,0.069624693965722,0.00788274713471884,0.00963583416629941,0.0120790321737262,0.00094932132106431,0,0,0.00264682778901317,0.0251793351794108,0.00520129429658654,0,0.00747727649266258,0.0159981712860361,0.00696490273858159,0.00735431461788978,0.0121373771686501,0.000487466295921404,0.0015823454408703,0.00748093741150896,0.0173314464688152,0.00677022973148209,0.00963379607790682,0,1
