,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,total
raw,0.106171703571223,0.220595687078489,0.20070031390864,0.161490725749594,0.179825856673884,0.237376040415136,0.228747909242515,0.414426181708201,0.294894041614,0.214593064536079,0.194829553121326,0.314769095186502,0.462325947888051,0.245069817438627,0.507607511936246,0.458848907903014,0.337624853910603,0.752762714102512,0.449530753803069,0.44579912593331,0.948143633830255,0.891199367827761,0,0,0.0345305453970071,0.0862016822868911,0.0795831671726533,0.162029269243795,0.0412379980777814,0.0652507899138911,0,0,0.085291654540959,0.0822558160190099,0.105047128207471,0.127814828530218,0.0150559972463761,0.0304195268178406,0.0637382756722276,0.0965792977675038,0.0790864223773376,0,0,0,9.42145520665
prop,0.0112691406202604,0.0234141841403422,0.0213024749899546,0.0171407412344972,0.0190868451560388,0.025195262855741,0.0242794668366153,0.0439874915942587,0.0313002646773561,0.0227770614867023,0.0206793482373942,0.0334098170911354,0.0490716070657243,0.0260118858566188,0.0538778246886913,0.0487025515526669,0.0358357436834488,0.0798987733414245,0.0477135160060809,0.0473174383526919,0.100636644025121,0.0945925388679575,0,0,0.00366509680719324,0.00914950826556463,0.00844701433346312,0.017197902626489,0.00437703063627306,0.00692576555135928,0,0,0.00905291726916635,0.00873069119523604,0.0111497773861224,0.0135663573966792,0.00159805432559389,0.00322875035232025,0.006765226207013,0.0102509958015121,0.00839428948529262,0,0,0,1
