,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,total
raw,0.273960807263917,0.216020294301601,0.164644021483074,0.221701471880957,0.257352657989753,0.148893502097693,0.109719964902156,0.471647602415816,0.354711895221282,0.249280410176516,0.637775349606761,0.599721098411333,0.469251443786773,0.476594798350357,0.927668524355353,0.545603166098271,0.390192286639012,0.605865052342081,0.485378510846618,0.512088009693153,0.415389092647273,0.574842116468897,0.0733886480699166,0.077826426358895,0,0,0,0,0,0.0298832973805631,0.00044602032480659,0.0248868272840437,0.0155428997298465,0.0515314911810531,0,0,0.0268504434462917,0.00630822768956655,0.00648884820636761,0,0,0,0,0,9.42145520665
prop,0.0290783961983437,0.0229285486757,0.0174754343009413,0.0235315529308543,0.0273155953454095,0.0158036628983385,0.0116457556179551,0.0500610141502249,0.0376493744799544,0.026458801183979,0.0676939321599275,0.0636548266968386,0.0498066841580438,0.0505861130681765,0.0984634012483095,0.057910710620708,0.0414152886237363,0.064306950365209,0.0515184226003665,0.054353387927982,0.0440896956506333,0.0610141537438031,0.00778952364154067,0.00826055260592465,0,0,0,0,0,0.00317183457598678,4.73409165594475e-05,0.00264150566320983,0.00164973450373948,0.00546958936287044,0,0,0.0028499252883291,0.000669559802727075,0.000688730993677871,0,0,0,0,0,1
