,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,total
raw,0.251338121846807,0.0419020713792775,0.0747587865935392,0.290235005436039,0.37301676223986,0.340514689561091,0.293943583081068,0.496257258709982,0.0388569350215264,0.0863167057707398,0.217850302418858,0.14358840641278,0.308973962178106,0.23286168769639,0.792129928165765,0.4921094132805,0.579613314913148,0.288932065540116,0.481622081903929,0.438220195817874,0.619643553259337,0.90762750242761,0,0,0,0,0.147016211782546,0.0175210633421413,0.112239105876635,0,0,0.00602612589217156,0.200782662515646,0.157865283327033,0.0200262693066523,0.00368934821653674,0.0136832956927473,0,0,0.0858566482718381,0.149146594617513,0.0678873664327893,0.0250272147214092,0,9.42145520665
prop,0.0266772081736804,0.00444751585187196,0.00793495112525418,0.0308057512422476,0.0395922661688793,0.0361424729080857,0.0311993823282833,0.0526731006861558,0.00412430289899376,0.0091617169404801,0.0231227870472803,0.0152405762446793,0.0327947175251676,0.0247161062265655,0.0840772376231913,0.0522328454030277,0.0615205721621471,0.0306674562689824,0.0511197125433428,0.0465130052848484,0.0657694103159319,0.0963362328344961,0,0,0,0,0.0156044059604271,0.00185969820562054,0.011913139044318,0,0,0.000639617316008477,0.0213112155300517,0.0167559341804869,0.00212560256005008,0.000391590060729968,0.00145235480004078,0,0,0.00911288610821367,0.015830526319569,0.00720561367047332,0.00265640648630841,0,1
